[run_scenario] Resume: 4331 runs already in /home/imnyj/papers/paper3/paper/experiment/data/A_full.csv; will skip those.
  [5969/6400] d=5 eps=20 g=2.0 tau=5 algo=Youn2026    seed=50 | CHR=0.439 AoI=0.034 | run=61.4s tot=164853s eta=723m
  [5970/6400] d=5 eps=20 g=2.0 tau=5 algo=Youn2026    seed=51 | CHR=0.438 AoI=0.034 | run=59.1s tot=164912s eta=721m
  [5971/6400] d=5 eps=20 g=2.0 tau=5 algo=V2I-Base    seed=42 | CHR=0.439 AoI=0.034 | run=54.8s tot=164967s eta=719m
  [5972/6400] d=5 eps=20 g=2.0 tau=5 algo=V2I-Base    seed=43 | CHR=0.438 AoI=0.034 | run=55.8s tot=165023s eta=717m
  [5973/6400] d=5 eps=20 g=2.0 tau=5 algo=V2I-Base    seed=44 | CHR=0.438 AoI=0.034 | run=57.6s tot=165081s eta=715m
[HEARTBEAT] 2026-05-20 10:09:26 | 경과=45h 51m 20s | 진행=5973/6400 (93.3%) | 평균=100.5s/run | ETA=11h 55m | 최근완료: algo=V2I-Base d=5 eps=20 g=2.0 tau=5 seed=44
  [5974/6400] d=5 eps=20 g=2.0 tau=5 algo=V2I-Base    seed=45 | CHR=0.438 AoI=0.034 | run=57.1s tot=165138s eta=714m
  [5975/6400] d=5 eps=20 g=2.0 tau=5 algo=V2I-Base    seed=46 | CHR=0.438 AoI=0.035 | run=57.2s tot=165195s eta=712m
  [5976/6400] d=5 eps=20 g=2.0 tau=5 algo=V2I-Base    seed=47 | CHR=0.438 AoI=0.034 | run=55.3s tot=165250s eta=710m
  [5977/6400] d=5 eps=20 g=2.0 tau=5 algo=V2I-Base    seed=48 | CHR=0.438 AoI=0.034 | run=57.1s tot=165307s eta=708m
  [5978/6400] d=5 eps=20 g=2.0 tau=5 algo=V2I-Base    seed=49 | CHR=0.438 AoI=0.035 | run=56.0s tot=165363s eta=706m
  [5979/6400] d=5 eps=20 g=2.0 tau=5 algo=V2I-Base    seed=50 | CHR=0.439 AoI=0.034 | run=56.5s tot=165420s eta=704m
  [5980/6400] d=5 eps=20 g=2.0 tau=5 algo=V2I-Base    seed=51 | CHR=0.438 AoI=0.034 | run=53.9s tot=165473s eta=702m
  [5981/6400] d=5 eps=20 g=2.0 tau=5 algo=V2V-Base    seed=42 | CHR=0.987 AoI=0.000 | run=53.5s tot=165527s eta=701m
  [5982/6400] d=5 eps=20 g=2.0 tau=5 algo=V2V-Base    seed=43 | CHR=0.988 AoI=0.000 | run=53.9s tot=165581s eta=699m
  [5983/6400] d=5 eps=20 g=2.0 tau=5 algo=V2V-Base    seed=44 | CHR=0.989 AoI=0.000 | run=55.7s tot=165637s eta=697m
  [5984/6400] d=5 eps=20 g=2.0 tau=5 algo=V2V-Base    seed=45 | CHR=0.988 AoI=0.000 | run=55.6s tot=165692s eta=695m
  [5985/6400] d=5 eps=20 g=2.0 tau=5 algo=V2V-Base    seed=46 | CHR=0.988 AoI=0.000 | run=55.7s tot=165748s eta=693m
  [5986/6400] d=5 eps=20 g=2.0 tau=5 algo=V2V-Base    seed=47 | CHR=0.988 AoI=0.000 | run=54.4s tot=165802s eta=691m
  [5987/6400] d=5 eps=20 g=2.0 tau=5 algo=V2V-Base    seed=48 | CHR=0.988 AoI=0.000 | run=55.5s tot=165858s eta=689m
  [5988/6400] d=5 eps=20 g=2.0 tau=5 algo=V2V-Base    seed=49 | CHR=0.988 AoI=0.000 | run=54.9s tot=165913s eta=688m
  [5989/6400] d=5 eps=20 g=2.0 tau=5 algo=V2V-Base    seed=50 | CHR=0.989 AoI=0.000 | run=55.3s tot=165968s eta=686m
  [5990/6400] d=5 eps=20 g=2.0 tau=5 algo=V2V-Base    seed=51 | CHR=0.986 AoI=0.000 | run=52.9s tot=166021s eta=684m
  [5991/6400] d=5 eps=20 g=2.0 tau=5 algo=Random-K    seed=42 | CHR=0.987 AoI=0.001 | run=51.7s tot=166073s eta=682m
  [5992/6400] d=5 eps=20 g=2.0 tau=5 algo=Random-K    seed=43 | CHR=0.988 AoI=0.001 | run=52.6s tot=166125s eta=680m
  [5993/6400] d=5 eps=20 g=2.0 tau=5 algo=Random-K    seed=44 | CHR=0.989 AoI=0.001 | run=53.7s tot=166179s eta=678m
  [5994/6400] d=5 eps=20 g=2.0 tau=5 algo=Random-K    seed=45 | CHR=0.988 AoI=0.001 | run=53.5s tot=166233s eta=676m
  [5995/6400] d=5 eps=20 g=2.0 tau=5 algo=Random-K    seed=46 | CHR=0.988 AoI=0.001 | run=53.9s tot=166286s eta=675m
  [5996/6400] d=5 eps=20 g=2.0 tau=5 algo=Random-K    seed=47 | CHR=0.987 AoI=0.001 | run=52.9s tot=166339s eta=673m
  [5997/6400] d=5 eps=20 g=2.0 tau=5 algo=Random-K    seed=48 | CHR=0.988 AoI=0.001 | run=53.6s tot=166393s eta=671m
  [5998/6400] d=5 eps=20 g=2.0 tau=5 algo=Random-K    seed=49 | CHR=0.987 AoI=0.001 | run=52.8s tot=166446s eta=669m
  [5999/6400] d=5 eps=20 g=2.0 tau=5 algo=Random-K    seed=50 | CHR=0.988 AoI=0.001 | run=53.6s tot=166499s eta=667m
  [6000/6400] d=5 eps=20 g=2.0 tau=5 algo=Random-K    seed=51 | CHR=0.987 AoI=0.001 | run=51.5s tot=166551s eta=665m
  [6001/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP        seed=42 | CHR=0.439 AoI=0.034 | run=55.8s tot=166607s eta=663m
  [6002/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP        seed=43 | CHR=0.438 AoI=0.034 | run=57.0s tot=166664s eta=662m
  [6003/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP        seed=44 | CHR=0.438 AoI=0.034 | run=58.3s tot=166722s eta=660m
  [6004/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP        seed=45 | CHR=0.438 AoI=0.034 | run=58.3s tot=166780s eta=658m
  [6005/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP        seed=46 | CHR=0.438 AoI=0.035 | run=58.2s tot=166838s eta=656m
  [6006/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP        seed=47 | CHR=0.438 AoI=0.034 | run=56.4s tot=166895s eta=654m
  [6007/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP        seed=48 | CHR=0.438 AoI=0.034 | run=58.3s tot=166953s eta=652m
  [6008/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP        seed=49 | CHR=0.438 AoI=0.035 | run=57.6s tot=167011s eta=651m
  [6009/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP        seed=50 | CHR=0.439 AoI=0.034 | run=58.6s tot=167069s eta=649m
  [6010/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP        seed=51 | CHR=0.438 AoI=0.034 | run=55.8s tot=167125s eta=647m
  [6011/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP-Greedy seed=42 | CHR=0.439 AoI=0.034 | run=56.3s tot=167181s eta=645m
  [6012/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP-Greedy seed=43 | CHR=0.438 AoI=0.034 | run=56.8s tot=167238s eta=643m
  [6013/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP-Greedy seed=44 | CHR=0.438 AoI=0.034 | run=58.7s tot=167297s eta=642m
  [6014/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP-Greedy seed=45 | CHR=0.438 AoI=0.034 | run=58.9s tot=167356s eta=640m
  [6015/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP-Greedy seed=46 | CHR=0.438 AoI=0.035 | run=59.6s tot=167415s eta=638m
  [6016/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP-Greedy seed=47 | CHR=0.438 AoI=0.034 | run=57.7s tot=167473s eta=636m
  [6017/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP-Greedy seed=48 | CHR=0.438 AoI=0.034 | run=58.5s tot=167532s eta=634m
  [6018/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP-Greedy seed=49 | CHR=0.438 AoI=0.035 | run=57.9s tot=167589s eta=632m
  [6019/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP-Greedy seed=50 | CHR=0.439 AoI=0.034 | run=59.5s tot=167649s eta=631m
  [6020/6400] d=5 eps=20 g=3.0 tau=5 algo=RILP-Greedy seed=51 | CHR=0.438 AoI=0.034 | run=56.6s tot=167706s eta=629m
  [6021/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2023b    seed=42 | CHR=0.291 AoI=0.198 | run=61.3s tot=167767s eta=627m
  [6022/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2023b    seed=43 | CHR=0.291 AoI=0.198 | run=61.7s tot=167828s eta=625m
  [6023/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2023b    seed=44 | CHR=0.291 AoI=0.198 | run=63.6s tot=167892s eta=623m
  [6024/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2023b    seed=45 | CHR=0.291 AoI=0.199 | run=63.3s tot=167955s eta=622m
  [6025/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2023b    seed=46 | CHR=0.291 AoI=0.198 | run=63.4s tot=168019s eta=620m
  [6026/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2023b    seed=47 | CHR=0.291 AoI=0.198 | run=61.4s tot=168080s eta=618m
  [6027/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2023b    seed=48 | CHR=0.291 AoI=0.199 | run=63.6s tot=168144s eta=616m
  [6028/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2023b    seed=49 | CHR=0.291 AoI=0.198 | run=63.1s tot=168207s eta=615m
  [6029/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2023b    seed=50 | CHR=0.292 AoI=0.198 | run=62.9s tot=168270s eta=613m
  [6030/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2023b    seed=51 | CHR=0.292 AoI=0.198 | run=60.5s tot=168330s eta=611m
  [6031/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2025     seed=42 | CHR=0.439 AoI=0.034 | run=58.1s tot=168388s eta=609m
  [6032/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2025     seed=43 | CHR=0.438 AoI=0.034 | run=58.6s tot=168447s eta=607m
  [6033/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2025     seed=44 | CHR=0.438 AoI=0.034 | run=60.0s tot=168507s eta=606m
  [6034/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2025     seed=45 | CHR=0.438 AoI=0.034 | run=60.1s tot=168567s eta=604m
  [6035/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2025     seed=46 | CHR=0.438 AoI=0.035 | run=60.6s tot=168628s eta=602m
  [6036/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2025     seed=47 | CHR=0.438 AoI=0.034 | run=59.3s tot=168687s eta=600m
[HEARTBEAT] 2026-05-20 11:09:33 | 경과=46h 51m 27s | 진행=6036/6400 (94.3%) | 평균=98.9s/run | ETA=10h 00m | 최근완료: algo=Nam2025 d=5 eps=20 g=3.0 tau=5 seed=47
  [6037/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2025     seed=48 | CHR=0.438 AoI=0.034 | run=59.2s tot=168746s eta=598m
  [6038/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2025     seed=49 | CHR=0.438 AoI=0.035 | run=59.4s tot=168806s eta=597m
  [6039/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2025     seed=50 | CHR=0.439 AoI=0.034 | run=60.4s tot=168866s eta=595m
  [6040/6400] d=5 eps=20 g=3.0 tau=5 algo=Nam2025     seed=51 | CHR=0.438 AoI=0.034 | run=58.0s tot=168924s eta=593m
  [6041/6400] d=5 eps=20 g=3.0 tau=5 algo=Youn2026    seed=42 | CHR=0.439 AoI=0.034 | run=60.6s tot=168985s eta=591m
  [6042/6400] d=5 eps=20 g=3.0 tau=5 algo=Youn2026    seed=43 | CHR=0.438 AoI=0.034 | run=61.2s tot=169046s eta=590m
  [6043/6400] d=5 eps=20 g=3.0 tau=5 algo=Youn2026    seed=44 | CHR=0.438 AoI=0.034 | run=62.9s tot=169109s eta=588m
  [6044/6400] d=5 eps=20 g=3.0 tau=5 algo=Youn2026    seed=45 | CHR=0.438 AoI=0.034 | run=62.3s tot=169171s eta=586m
  [6045/6400] d=5 eps=20 g=3.0 tau=5 algo=Youn2026    seed=46 | CHR=0.438 AoI=0.035 | run=63.1s tot=169234s eta=584m
  [6046/6400] d=5 eps=20 g=3.0 tau=5 algo=Youn2026    seed=47 | CHR=0.438 AoI=0.034 | run=61.3s tot=169295s eta=582m
  [6047/6400] d=5 eps=20 g=3.0 tau=5 algo=Youn2026    seed=48 | CHR=0.438 AoI=0.034 | run=62.5s tot=169358s eta=581m
  [6048/6400] d=5 eps=20 g=3.0 tau=5 algo=Youn2026    seed=49 | CHR=0.438 AoI=0.035 | run=61.2s tot=169419s eta=579m
  [6049/6400] d=5 eps=20 g=3.0 tau=5 algo=Youn2026    seed=50 | CHR=0.439 AoI=0.034 | run=62.7s tot=169482s eta=577m
  [6050/6400] d=5 eps=20 g=3.0 tau=5 algo=Youn2026    seed=51 | CHR=0.438 AoI=0.034 | run=60.1s tot=169542s eta=575m
  [6051/6400] d=5 eps=20 g=3.0 tau=5 algo=V2I-Base    seed=42 | CHR=0.439 AoI=0.034 | run=55.8s tot=169598s eta=574m
  [6052/6400] d=5 eps=20 g=3.0 tau=5 algo=V2I-Base    seed=43 | CHR=0.438 AoI=0.034 | run=57.0s tot=169655s eta=572m
  [6053/6400] d=5 eps=20 g=3.0 tau=5 algo=V2I-Base    seed=44 | CHR=0.438 AoI=0.034 | run=58.2s tot=169713s eta=570m
  [6054/6400] d=5 eps=20 g=3.0 tau=5 algo=V2I-Base    seed=45 | CHR=0.438 AoI=0.034 | run=57.7s tot=169771s eta=568m
  [6055/6400] d=5 eps=20 g=3.0 tau=5 algo=V2I-Base    seed=46 | CHR=0.438 AoI=0.035 | run=58.9s tot=169830s eta=566m
  [6056/6400] d=5 eps=20 g=3.0 tau=5 algo=V2I-Base    seed=47 | CHR=0.438 AoI=0.034 | run=56.6s tot=169886s eta=565m
  [6057/6400] d=5 eps=20 g=3.0 tau=5 algo=V2I-Base    seed=48 | CHR=0.438 AoI=0.034 | run=58.2s tot=169944s eta=563m
  [6058/6400] d=5 eps=20 g=3.0 tau=5 algo=V2I-Base    seed=49 | CHR=0.438 AoI=0.035 | run=57.7s tot=170002s eta=561m
  [6059/6400] d=5 eps=20 g=3.0 tau=5 algo=V2I-Base    seed=50 | CHR=0.439 AoI=0.034 | run=58.3s tot=170060s eta=559m
  [6060/6400] d=5 eps=20 g=3.0 tau=5 algo=V2I-Base    seed=51 | CHR=0.438 AoI=0.034 | run=55.6s tot=170116s eta=558m
  [6061/6400] d=5 eps=20 g=3.0 tau=5 algo=V2V-Base    seed=42 | CHR=0.987 AoI=0.000 | run=54.3s tot=170170s eta=556m
  [6062/6400] d=5 eps=20 g=3.0 tau=5 algo=V2V-Base    seed=43 | CHR=0.988 AoI=0.000 | run=55.2s tot=170225s eta=554m
  [6063/6400] d=5 eps=20 g=3.0 tau=5 algo=V2V-Base    seed=44 | CHR=0.989 AoI=0.000 | run=56.7s tot=170282s eta=552m
  [6064/6400] d=5 eps=20 g=3.0 tau=5 algo=V2V-Base    seed=45 | CHR=0.988 AoI=0.000 | run=56.3s tot=170338s eta=550m
  [6065/6400] d=5 eps=20 g=3.0 tau=5 algo=V2V-Base    seed=46 | CHR=0.988 AoI=0.000 | run=56.8s tot=170395s eta=549m
  [6066/6400] d=5 eps=20 g=3.0 tau=5 algo=V2V-Base    seed=47 | CHR=0.988 AoI=0.000 | run=54.9s tot=170450s eta=547m
  [6067/6400] d=5 eps=20 g=3.0 tau=5 algo=V2V-Base    seed=48 | CHR=0.988 AoI=0.000 | run=56.2s tot=170506s eta=545m
  [6068/6400] d=5 eps=20 g=3.0 tau=5 algo=V2V-Base    seed=49 | CHR=0.988 AoI=0.000 | run=55.8s tot=170562s eta=543m
  [6069/6400] d=5 eps=20 g=3.0 tau=5 algo=V2V-Base    seed=50 | CHR=0.989 AoI=0.000 | run=55.9s tot=170618s eta=542m
  [6070/6400] d=5 eps=20 g=3.0 tau=5 algo=V2V-Base    seed=51 | CHR=0.986 AoI=0.000 | run=54.0s tot=170672s eta=540m
  [6071/6400] d=5 eps=20 g=3.0 tau=5 algo=Random-K    seed=42 | CHR=0.987 AoI=0.001 | run=53.2s tot=170725s eta=538m
  [6072/6400] d=5 eps=20 g=3.0 tau=5 algo=Random-K    seed=43 | CHR=0.988 AoI=0.001 | run=53.8s tot=170779s eta=536m
  [6073/6400] d=5 eps=20 g=3.0 tau=5 algo=Random-K    seed=44 | CHR=0.989 AoI=0.001 | run=55.0s tot=170834s eta=534m
  [6074/6400] d=5 eps=20 g=3.0 tau=5 algo=Random-K    seed=45 | CHR=0.988 AoI=0.001 | run=55.1s tot=170889s eta=533m
  [6075/6400] d=5 eps=20 g=3.0 tau=5 algo=Random-K    seed=46 | CHR=0.988 AoI=0.001 | run=55.2s tot=170944s eta=531m
  [6076/6400] d=5 eps=20 g=3.0 tau=5 algo=Random-K    seed=47 | CHR=0.987 AoI=0.001 | run=54.0s tot=170998s eta=529m
  [6077/6400] d=5 eps=20 g=3.0 tau=5 algo=Random-K    seed=48 | CHR=0.988 AoI=0.001 | run=54.2s tot=171053s eta=527m
  [6078/6400] d=5 eps=20 g=3.0 tau=5 algo=Random-K    seed=49 | CHR=0.987 AoI=0.001 | run=53.9s tot=171106s eta=526m
  [6079/6400] d=5 eps=20 g=3.0 tau=5 algo=Random-K    seed=50 | CHR=0.988 AoI=0.001 | run=54.7s tot=171161s eta=524m
  [6080/6400] d=5 eps=20 g=3.0 tau=5 algo=Random-K    seed=51 | CHR=0.987 AoI=0.001 | run=52.4s tot=171213s eta=522m
  [6081/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP        seed=42 | CHR=0.439 AoI=0.034 | run=57.0s tot=171270s eta=520m
  [6082/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP        seed=43 | CHR=0.438 AoI=0.034 | run=58.6s tot=171329s eta=519m
  [6083/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP        seed=44 | CHR=0.438 AoI=0.034 | run=59.8s tot=171389s eta=517m
  [6084/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP        seed=45 | CHR=0.438 AoI=0.034 | run=59.9s tot=171449s eta=515m
  [6085/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP        seed=46 | CHR=0.438 AoI=0.035 | run=59.1s tot=171508s eta=513m
  [6086/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP        seed=47 | CHR=0.438 AoI=0.034 | run=58.3s tot=171566s eta=512m
  [6087/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP        seed=48 | CHR=0.438 AoI=0.034 | run=59.3s tot=171625s eta=510m
  [6088/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP        seed=49 | CHR=0.438 AoI=0.035 | run=58.8s tot=171684s eta=508m
  [6089/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP        seed=50 | CHR=0.439 AoI=0.034 | run=59.6s tot=171744s eta=506m
  [6090/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP        seed=51 | CHR=0.438 AoI=0.034 | run=57.0s tot=171801s eta=505m
  [6091/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP-Greedy seed=42 | CHR=0.439 AoI=0.034 | run=56.7s tot=171857s eta=503m
  [6092/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP-Greedy seed=43 | CHR=0.438 AoI=0.034 | run=58.0s tot=171915s eta=501m
  [6093/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP-Greedy seed=44 | CHR=0.438 AoI=0.034 | run=59.7s tot=171975s eta=499m
  [6094/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP-Greedy seed=45 | CHR=0.438 AoI=0.034 | run=59.2s tot=172034s eta=498m
  [6095/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP-Greedy seed=46 | CHR=0.438 AoI=0.035 | run=59.7s tot=172094s eta=496m
  [6096/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP-Greedy seed=47 | CHR=0.438 AoI=0.034 | run=57.5s tot=172151s eta=494m
  [6097/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP-Greedy seed=48 | CHR=0.438 AoI=0.034 | run=58.9s tot=172210s eta=492m
  [6098/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP-Greedy seed=49 | CHR=0.438 AoI=0.035 | run=58.2s tot=172269s eta=491m
  [6099/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP-Greedy seed=50 | CHR=0.439 AoI=0.034 | run=59.2s tot=172328s eta=489m
[HEARTBEAT] 2026-05-20 12:10:14 | 경과=47h 52m 07s | 진행=6099/6400 (95.3%) | 평균=97.5s/run | ETA=8h 08m | 최근완료: algo=RILP-Greedy d=5 eps=30 g=0.0 tau=5 seed=50
  [6100/6400] d=5 eps=30 g=0.0 tau=5 algo=RILP-Greedy seed=51 | CHR=0.438 AoI=0.034 | run=56.4s tot=172384s eta=487m
  [6101/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2023b    seed=42 | CHR=0.291 AoI=0.198 | run=60.7s tot=172445s eta=486m
  [6102/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2023b    seed=43 | CHR=0.291 AoI=0.198 | run=62.0s tot=172507s eta=484m
  [6103/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2023b    seed=44 | CHR=0.291 AoI=0.198 | run=63.7s tot=172571s eta=482m
  [6104/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2023b    seed=45 | CHR=0.291 AoI=0.199 | run=64.1s tot=172635s eta=480m
  [6105/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2023b    seed=46 | CHR=0.291 AoI=0.198 | run=64.0s tot=172699s eta=479m
  [6106/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2023b    seed=47 | CHR=0.291 AoI=0.198 | run=62.4s tot=172761s eta=477m
  [6107/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2023b    seed=48 | CHR=0.291 AoI=0.199 | run=63.5s tot=172825s eta=475m
  [6108/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2023b    seed=49 | CHR=0.291 AoI=0.198 | run=62.6s tot=172887s eta=473m
  [6109/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2023b    seed=50 | CHR=0.292 AoI=0.198 | run=64.2s tot=172951s eta=472m
  [6110/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2023b    seed=51 | CHR=0.292 AoI=0.198 | run=60.5s tot=173012s eta=470m
  [6111/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2025     seed=42 | CHR=0.439 AoI=0.034 | run=58.0s tot=173070s eta=468m
  [6112/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2025     seed=43 | CHR=0.438 AoI=0.034 | run=58.9s tot=173129s eta=467m
  [6113/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2025     seed=44 | CHR=0.438 AoI=0.034 | run=61.0s tot=173190s eta=465m
  [6114/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2025     seed=45 | CHR=0.438 AoI=0.034 | run=60.3s tot=173250s eta=463m
  [6115/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2025     seed=46 | CHR=0.438 AoI=0.035 | run=60.9s tot=173311s eta=461m
  [6116/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2025     seed=47 | CHR=0.438 AoI=0.034 | run=59.2s tot=173370s eta=460m
  [6117/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2025     seed=48 | CHR=0.438 AoI=0.034 | run=60.8s tot=173431s eta=458m
  [6118/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2025     seed=49 | CHR=0.438 AoI=0.035 | run=59.6s tot=173491s eta=456m
  [6119/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2025     seed=50 | CHR=0.439 AoI=0.034 | run=60.2s tot=173551s eta=455m
  [6120/6400] d=5 eps=30 g=0.0 tau=5 algo=Nam2025     seed=51 | CHR=0.438 AoI=0.034 | run=58.3s tot=173609s eta=453m
  [6121/6400] d=5 eps=30 g=0.0 tau=5 algo=Youn2026    seed=42 | CHR=0.439 AoI=0.034 | run=60.7s tot=173670s eta=451m
  [6122/6400] d=5 eps=30 g=0.0 tau=5 algo=Youn2026    seed=43 | CHR=0.438 AoI=0.034 | run=61.1s tot=173731s eta=449m
  [6123/6400] d=5 eps=30 g=0.0 tau=5 algo=Youn2026    seed=44 | CHR=0.438 AoI=0.034 | run=63.1s tot=173794s eta=448m
  [6124/6400] d=5 eps=30 g=0.0 tau=5 algo=Youn2026    seed=45 | CHR=0.438 AoI=0.034 | run=63.0s tot=173857s eta=446m
  [6125/6400] d=5 eps=30 g=0.0 tau=5 algo=Youn2026    seed=46 | CHR=0.438 AoI=0.035 | run=63.5s tot=173920s eta=444m
  [6126/6400] d=5 eps=30 g=0.0 tau=5 algo=Youn2026    seed=47 | CHR=0.438 AoI=0.034 | run=61.4s tot=173982s eta=443m
  [6127/6400] d=5 eps=30 g=0.0 tau=5 algo=Youn2026    seed=48 | CHR=0.438 AoI=0.034 | run=63.0s tot=174045s eta=441m
  [6128/6400] d=5 eps=30 g=0.0 tau=5 algo=Youn2026    seed=49 | CHR=0.438 AoI=0.035 | run=62.2s tot=174107s eta=439m
  [6129/6400] d=5 eps=30 g=0.0 tau=5 algo=Youn2026    seed=50 | CHR=0.439 AoI=0.034 | run=62.7s tot=174170s eta=438m
  [6130/6400] d=5 eps=30 g=0.0 tau=5 algo=Youn2026    seed=51 | CHR=0.438 AoI=0.034 | run=59.7s tot=174229s eta=436m
  [6131/6400] d=5 eps=30 g=0.0 tau=5 algo=V2I-Base    seed=42 | CHR=0.439 AoI=0.034 | run=56.0s tot=174285s eta=434m
  [6132/6400] d=5 eps=30 g=0.0 tau=5 algo=V2I-Base    seed=43 | CHR=0.438 AoI=0.034 | run=56.5s tot=174342s eta=432m
  [6133/6400] d=5 eps=30 g=0.0 tau=5 algo=V2I-Base    seed=44 | CHR=0.438 AoI=0.034 | run=58.7s tot=174401s eta=431m
  [6134/6400] d=5 eps=30 g=0.0 tau=5 algo=V2I-Base    seed=45 | CHR=0.438 AoI=0.034 | run=58.0s tot=174459s eta=429m
  [6135/6400] d=5 eps=30 g=0.0 tau=5 algo=V2I-Base    seed=46 | CHR=0.438 AoI=0.035 | run=59.1s tot=174518s eta=427m
  [6136/6400] d=5 eps=30 g=0.0 tau=5 algo=V2I-Base    seed=47 | CHR=0.438 AoI=0.034 | run=57.2s tot=174575s eta=426m
  [6137/6400] d=5 eps=30 g=0.0 tau=5 algo=V2I-Base    seed=48 | CHR=0.438 AoI=0.034 | run=58.1s tot=174633s eta=424m
  [6138/6400] d=5 eps=30 g=0.0 tau=5 algo=V2I-Base    seed=49 | CHR=0.438 AoI=0.035 | run=58.1s tot=174691s eta=422m
  [6139/6400] d=5 eps=30 g=0.0 tau=5 algo=V2I-Base    seed=50 | CHR=0.439 AoI=0.034 | run=58.5s tot=174750s eta=420m
  [6140/6400] d=5 eps=30 g=0.0 tau=5 algo=V2I-Base    seed=51 | CHR=0.438 AoI=0.034 | run=55.7s tot=174806s eta=419m
  [6141/6400] d=5 eps=30 g=0.0 tau=5 algo=V2V-Base    seed=42 | CHR=0.987 AoI=0.000 | run=54.9s tot=174860s eta=417m
