scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,PCO
A,Nam2025,4,30,0.0,5,44,0.184988
A,Nam2025,4,30,0.0,5,45,0.185862
A,Nam2025,4,30,0.0,5,46,0.186689
A,Nam2025,4,30,0.0,5,47,0.187471
A,Nam2025,4,30,0.0,5,48,0.182392
A,Nam2025,4,30,0.0,5,49,0.186804
A,Nam2025,4,30,0.0,5,50,0.185146
A,Nam2025,4,30,0.0,5,51,0.188224
A,Youn2026,4,30,0.0,5,42,0.185063
A,Youn2026,4,30,0.0,5,43,0.186136
A,Youn2026,4,30,0.0,5,44,0.184988
A,Youn2026,4,30,0.0,5,45,0.185862
A,Youn2026,4,30,0.0,5,46,0.186689
A,Youn2026,4,30,0.0,5,47,0.187471
A,Youn2026,4,30,0.0,5,48,0.182392
A,Youn2026,4,30,0.0,5,49,0.186804
A,Youn2026,4,30,0.0,5,50,0.185146
A,Youn2026,4,30,0.0,5,51,0.188224
A,V2I-Base,4,30,0.0,5,42,0.185063
A,V2I-Base,4,30,0.0,5,43,0.186136
A,V2I-Base,4,30,0.0,5,44,0.184988
A,V2I-Base,4,30,0.0,5,45,0.185862
A,V2I-Base,4,30,0.0,5,46,0.186689
A,V2I-Base,4,30,0.0,5,47,0.187471
A,V2I-Base,4,30,0.0,5,48,0.182392
A,V2I-Base,4,30,0.0,5,49,0.186804
A,V2I-Base,4,30,0.0,5,50,0.185146
A,V2I-Base,4,30,0.0,5,51,0.188224
A,V2V-Base,4,30,0.0,5,42,4.61989
A,V2V-Base,4,30,0.0,5,43,4.638018
A,V2V-Base,4,30,0.0,5,44,4.668732
A,V2V-Base,4,30,0.0,5,45,4.724337
A,V2V-Base,4,30,0.0,5,46,4.674721
A,V2V-Base,4,30,0.0,5,47,4.678963
A,V2V-Base,4,30,0.0,5,48,4.557696
A,V2V-Base,4,30,0.0,5,49,4.651818
A,V2V-Base,4,30,0.0,5,50,4.6702
A,V2V-Base,4,30,0.0,5,51,4.69773
A,Random-K,4,30,0.0,5,42,6.079203
A,Random-K,4,30,0.0,5,43,6.123355
A,Random-K,4,30,0.0,5,44,6.122659
A,Random-K,4,30,0.0,5,45,6.209776
A,Random-K,4,30,0.0,5,46,6.123086
A,Random-K,4,30,0.0,5,47,6.179526
A,Random-K,4,30,0.0,5,48,6.008657
A,Random-K,4,30,0.0,5,49,6.123009
A,Random-K,4,30,0.0,5,50,6.150529
A,Random-K,4,30,0.0,5,51,6.163738
A,RILP,4,30,1.0,5,42,0.185063
A,RILP,4,30,1.0,5,43,0.186136
A,RILP,4,30,1.0,5,44,0.184988
A,RILP,4,30,1.0,5,45,0.185862
A,RILP,4,30,1.0,5,46,0.186689
A,RILP,4,30,1.0,5,47,0.187471
A,RILP,4,30,1.0,5,48,0.182392
A,RILP,4,30,1.0,5,49,0.186804
A,RILP,4,30,1.0,5,50,0.185146
A,RILP,4,30,1.0,5,51,0.188224
A,RILP-Greedy,4,30,1.0,5,42,0.185063
A,RILP-Greedy,4,30,1.0,5,43,0.186136
A,RILP-Greedy,4,30,1.0,5,44,0.184988
A,RILP-Greedy,4,30,1.0,5,45,0.185862
A,RILP-Greedy,4,30,1.0,5,46,0.186689
A,RILP-Greedy,4,30,1.0,5,47,0.187471
A,RILP-Greedy,4,30,1.0,5,48,0.182392
A,RILP-Greedy,4,30,1.0,5,49,0.186804
A,RILP-Greedy,4,30,1.0,5,50,0.185146
A,RILP-Greedy,4,30,1.0,5,51,0.188224
A,Nam2023b,4,30,1.0,5,42,6.73394
A,Nam2023b,4,30,1.0,5,43,6.784107
A,Nam2023b,4,30,1.0,5,44,6.780356
A,Nam2023b,4,30,1.0,5,45,6.878047
A,Nam2023b,4,30,1.0,5,46,6.781852
A,Nam2023b,4,30,1.0,5,47,6.844475
A,Nam2023b,4,30,1.0,5,48,6.656505
A,Nam2023b,4,30,1.0,5,49,6.781971
A,Nam2023b,4,30,1.0,5,50,6.813594
A,Nam2023b,4,30,1.0,5,51,6.824957
A,Nam2025,4,30,1.0,5,42,0.185063
A,Nam2025,4,30,1.0,5,43,0.186136
A,Nam2025,4,30,1.0,5,44,0.184988
A,Nam2025,4,30,1.0,5,45,0.185862
A,Nam2025,4,30,1.0,5,46,0.186689
A,Nam2025,4,30,1.0,5,47,0.187471
A,Nam2025,4,30,1.0,5,48,0.182392
A,Nam2025,4,30,1.0,5,49,0.186804
A,Nam2025,4,30,1.0,5,50,0.185146
A,Nam2025,4,30,1.0,5,51,0.188224
A,Youn2026,4,30,1.0,5,42,0.185063
A,Youn2026,4,30,1.0,5,43,0.186136
A,Youn2026,4,30,1.0,5,44,0.184988
A,Youn2026,4,30,1.0,5,45,0.185862
A,Youn2026,4,30,1.0,5,46,0.186689
A,Youn2026,4,30,1.0,5,47,0.187471
A,Youn2026,4,30,1.0,5,48,0.182392
A,Youn2026,4,30,1.0,5,49,0.186804
A,Youn2026,4,30,1.0,5,50,0.185146
A,Youn2026,4,30,1.0,5,51,0.188224
A,V2I-Base,4,30,1.0,5,42,0.185063
A,V2I-Base,4,30,1.0,5,43,0.186136
A,V2I-Base,4,30,1.0,5,44,0.184988
A,V2I-Base,4,30,1.0,5,45,0.185862
A,V2I-Base,4,30,1.0,5,46,0.186689
A,V2I-Base,4,30,1.0,5,47,0.187471
A,V2I-Base,4,30,1.0,5,48,0.182392
A,V2I-Base,4,30,1.0,5,49,0.186804
A,V2I-Base,4,30,1.0,5,50,0.185146
A,V2I-Base,4,30,1.0,5,51,0.188224
A,V2V-Base,4,30,1.0,5,42,4.61989
A,V2V-Base,4,30,1.0,5,43,4.638018
A,V2V-Base,4,30,1.0,5,44,4.668732
A,V2V-Base,4,30,1.0,5,45,4.724337
A,V2V-Base,4,30,1.0,5,46,4.674721
A,V2V-Base,4,30,1.0,5,47,4.678963
A,V2V-Base,4,30,1.0,5,48,4.557696
A,V2V-Base,4,30,1.0,5,49,4.651818
A,V2V-Base,4,30,1.0,5,50,4.6702
A,V2V-Base,4,30,1.0,5,51,4.69773
A,Random-K,4,30,1.0,5,42,6.079203
A,Random-K,4,30,1.0,5,43,6.123355
A,Random-K,4,30,1.0,5,44,6.122659
A,Random-K,4,30,1.0,5,45,6.209776
A,Random-K,4,30,1.0,5,46,6.123086
A,Random-K,4,30,1.0,5,47,6.179526
A,Random-K,4,30,1.0,5,48,6.008657
A,Random-K,4,30,1.0,5,49,6.123009
A,Random-K,4,30,1.0,5,50,6.150529
A,Random-K,4,30,1.0,5,51,6.163738
A,RILP,4,30,2.0,5,42,0.185063
A,RILP,4,30,2.0,5,43,0.186136
A,RILP,4,30,2.0,5,44,0.184988
A,RILP,4,30,2.0,5,45,0.185862
A,RILP,4,30,2.0,5,46,0.186689
A,RILP,4,30,2.0,5,47,0.187471
A,RILP,4,30,2.0,5,48,0.182392
A,RILP,4,30,2.0,5,49,0.186804
A,RILP,4,30,2.0,5,50,0.185146
A,RILP,4,30,2.0,5,51,0.188224
A,RILP-Greedy,4,30,2.0,5,42,0.185063
A,RILP-Greedy,4,30,2.0,5,43,0.186136
A,RILP-Greedy,4,30,2.0,5,44,0.184988
A,RILP-Greedy,4,30,2.0,5,45,0.185862
A,RILP-Greedy,4,30,2.0,5,46,0.186689
A,RILP-Greedy,4,30,2.0,5,47,0.187471
A,RILP-Greedy,4,30,2.0,5,48,0.182392
A,RILP-Greedy,4,30,2.0,5,49,0.186804
A,RILP-Greedy,4,30,2.0,5,50,0.185146
A,RILP-Greedy,4,30,2.0,5,51,0.188224
A,Nam2023b,4,30,2.0,5,42,6.73394
A,Nam2023b,4,30,2.0,5,43,6.784107
A,Nam2023b,4,30,2.0,5,44,6.780356
A,Nam2023b,4,30,2.0,5,45,6.878047
A,Nam2023b,4,30,2.0,5,46,6.781852
A,Nam2023b,4,30,2.0,5,47,6.844475
A,Nam2023b,4,30,2.0,5,48,6.656505
A,Nam2023b,4,30,2.0,5,49,6.781971
A,Nam2023b,4,30,2.0,5,50,6.813594
A,Nam2023b,4,30,2.0,5,51,6.824957
A,Nam2025,4,30,2.0,5,42,0.185063
A,Nam2025,4,30,2.0,5,43,0.186136
A,Nam2025,4,30,2.0,5,44,0.184988
A,Nam2025,4,30,2.0,5,45,0.185862
A,Nam2025,4,30,2.0,5,46,0.186689
A,Nam2025,4,30,2.0,5,47,0.187471
A,Nam2025,4,30,2.0,5,48,0.182392
A,Nam2025,4,30,2.0,5,49,0.186804
A,Nam2025,4,30,2.0,5,50,0.185146
A,Nam2025,4,30,2.0,5,51,0.188224
A,Youn2026,4,30,2.0,5,42,0.185063
A,Youn2026,4,30,2.0,5,43,0.186136
A,Youn2026,4,30,2.0,5,44,0.184988
A,Youn2026,4,30,2.0,5,45,0.185862
A,Youn2026,4,30,2.0,5,46,0.186689
A,Youn2026,4,30,2.0,5,47,0.187471
A,Youn2026,4,30,2.0,5,48,0.182392
A,Youn2026,4,30,2.0,5,49,0.186804
A,Youn2026,4,30,2.0,5,50,0.185146
A,Youn2026,4,30,2.0,5,51,0.188224
A,V2I-Base,4,30,2.0,5,42,0.185063
A,V2I-Base,4,30,2.0,5,43,0.186136
A,V2I-Base,4,30,2.0,5,44,0.184988
A,V2I-Base,4,30,2.0,5,45,0.185862
A,V2I-Base,4,30,2.0,5,46,0.186689
A,V2I-Base,4,30,2.0,5,47,0.187471
A,V2I-Base,4,30,2.0,5,48,0.182392
A,V2I-Base,4,30,2.0,5,49,0.186804
A,V2I-Base,4,30,2.0,5,50,0.185146
A,V2I-Base,4,30,2.0,5,51,0.188224
A,V2V-Base,4,30,2.0,5,42,4.61989
A,V2V-Base,4,30,2.0,5,43,4.638018
A,V2V-Base,4,30,2.0,5,44,4.668732
A,V2V-Base,4,30,2.0,5,45,4.724337
A,V2V-Base,4,30,2.0,5,46,4.674721
A,V2V-Base,4,30,2.0,5,47,4.678963
A,V2V-Base,4,30,2.0,5,48,4.557696
A,V2V-Base,4,30,2.0,5,49,4.651818
A,V2V-Base,4,30,2.0,5,50,4.6702
A,V2V-Base,4,30,2.0,5,51,4.69773
A,Random-K,4,30,2.0,5,42,6.079203
A,Random-K,4,30,2.0,5,43,6.123355
A,Random-K,4,30,2.0,5,44,6.122659
A,Random-K,4,30,2.0,5,45,6.209776
A,Random-K,4,30,2.0,5,46,6.123086
A,Random-K,4,30,2.0,5,47,6.179526
A,Random-K,4,30,2.0,5,48,6.008657
A,Random-K,4,30,2.0,5,49,6.123009
A,Random-K,4,30,2.0,5,50,6.150529
A,Random-K,4,30,2.0,5,51,6.163738
A,RILP,4,30,3.0,5,42,0.185063
A,RILP,4,30,3.0,5,43,0.186136
A,RILP,4,30,3.0,5,44,0.184988
A,RILP,4,30,3.0,5,45,0.185862
A,RILP,4,30,3.0,5,46,0.186689
A,RILP,4,30,3.0,5,47,0.187471
A,RILP,4,30,3.0,5,48,0.182392
A,RILP,4,30,3.0,5,49,0.186804
A,RILP,4,30,3.0,5,50,0.185146
A,RILP,4,30,3.0,5,51,0.188224
A,RILP-Greedy,4,30,3.0,5,42,0.185063
A,RILP-Greedy,4,30,3.0,5,43,0.186136
A,RILP-Greedy,4,30,3.0,5,44,0.184988
A,RILP-Greedy,4,30,3.0,5,45,0.185862
A,RILP-Greedy,4,30,3.0,5,46,0.186689
A,RILP-Greedy,4,30,3.0,5,47,0.187471
A,RILP-Greedy,4,30,3.0,5,48,0.182392
A,RILP-Greedy,4,30,3.0,5,49,0.186804
A,RILP-Greedy,4,30,3.0,5,50,0.185146
A,RILP-Greedy,4,30,3.0,5,51,0.188224
A,Nam2023b,4,30,3.0,5,42,6.73394
A,Nam2023b,4,30,3.0,5,43,6.784107
A,Nam2023b,4,30,3.0,5,44,6.780356
A,Nam2023b,4,30,3.0,5,45,6.878047
A,Nam2023b,4,30,3.0,5,46,6.781852
A,Nam2023b,4,30,3.0,5,47,6.844475
A,Nam2023b,4,30,3.0,5,48,6.656505
A,Nam2023b,4,30,3.0,5,49,6.781971
A,Nam2023b,4,30,3.0,5,50,6.813594
A,Nam2023b,4,30,3.0,5,51,6.824957
A,Nam2025,4,30,3.0,5,42,0.185063
A,Nam2025,4,30,3.0,5,43,0.186136
A,Nam2025,4,30,3.0,5,44,0.184988
A,Nam2025,4,30,3.0,5,45,0.185862
A,Nam2025,4,30,3.0,5,46,0.186689
A,Nam2025,4,30,3.0,5,47,0.187471
A,Nam2025,4,30,3.0,5,48,0.182392
A,Nam2025,4,30,3.0,5,49,0.186804
A,Nam2025,4,30,3.0,5,50,0.185146
A,Nam2025,4,30,3.0,5,51,0.188224
A,Youn2026,4,30,3.0,5,42,0.185063
A,Youn2026,4,30,3.0,5,43,0.186136
A,Youn2026,4,30,3.0,5,44,0.184988
A,Youn2026,4,30,3.0,5,45,0.185862
A,Youn2026,4,30,3.0,5,46,0.186689
A,Youn2026,4,30,3.0,5,47,0.187471
A,Youn2026,4,30,3.0,5,48,0.182392
A,Youn2026,4,30,3.0,5,49,0.186804
A,Youn2026,4,30,3.0,5,50,0.185146
A,Youn2026,4,30,3.0,5,51,0.188224
A,V2I-Base,4,30,3.0,5,42,0.185063
A,V2I-Base,4,30,3.0,5,43,0.186136
A,V2I-Base,4,30,3.0,5,44,0.184988
A,V2I-Base,4,30,3.0,5,45,0.185862
A,V2I-Base,4,30,3.0,5,46,0.186689
A,V2I-Base,4,30,3.0,5,47,0.187471
A,V2I-Base,4,30,3.0,5,48,0.182392
A,V2I-Base,4,30,3.0,5,49,0.186804
A,V2I-Base,4,30,3.0,5,50,0.185146
A,V2I-Base,4,30,3.0,5,51,0.188224
A,V2V-Base,4,30,3.0,5,42,4.61989
A,V2V-Base,4,30,3.0,5,43,4.638018
A,V2V-Base,4,30,3.0,5,44,4.668732
A,V2V-Base,4,30,3.0,5,45,4.724337
A,V2V-Base,4,30,3.0,5,46,4.674721
A,V2V-Base,4,30,3.0,5,47,4.678963
A,V2V-Base,4,30,3.0,5,48,4.557696
A,V2V-Base,4,30,3.0,5,49,4.651818
A,V2V-Base,4,30,3.0,5,50,4.6702
A,V2V-Base,4,30,3.0,5,51,4.69773
A,Random-K,4,30,3.0,5,42,6.079203
A,Random-K,4,30,3.0,5,43,6.123355
A,Random-K,4,30,3.0,5,44,6.122659
A,Random-K,4,30,3.0,5,45,6.209776
A,Random-K,4,30,3.0,5,46,6.123086
A,Random-K,4,30,3.0,5,47,6.179526
A,Random-K,4,30,3.0,5,48,6.008657
A,Random-K,4,30,3.0,5,49,6.123009
A,Random-K,4,30,3.0,5,50,6.150529
A,Random-K,4,30,3.0,5,51,6.163738
A,RILP,5,0,0.0,5,42,0.185063
A,RILP,5,0,0.0,5,43,0.186136
A,RILP,5,0,0.0,5,44,0.184988
A,RILP,5,0,0.0,5,45,0.185862
A,RILP,5,0,0.0,5,46,0.186689
A,RILP,5,0,0.0,5,47,0.187471
A,RILP,5,0,0.0,5,48,0.182392
A,RILP,5,0,0.0,5,49,0.186804
A,RILP,5,0,0.0,5,50,0.185146
A,RILP,5,0,0.0,5,51,0.188224
A,RILP-Greedy,5,0,0.0,5,42,0.185063
A,RILP-Greedy,5,0,0.0,5,43,0.186136
A,RILP-Greedy,5,0,0.0,5,44,0.184988
A,RILP-Greedy,5,0,0.0,5,45,0.185862
A,RILP-Greedy,5,0,0.0,5,46,0.186689
A,RILP-Greedy,5,0,0.0,5,47,0.187471
A,RILP-Greedy,5,0,0.0,5,48,0.182392
A,RILP-Greedy,5,0,0.0,5,49,0.186804
A,RILP-Greedy,5,0,0.0,5,50,0.185146
A,RILP-Greedy,5,0,0.0,5,51,0.188224
A,Nam2023b,5,0,0.0,5,42,6.73394
A,Nam2023b,5,0,0.0,5,43,6.784107
A,Nam2023b,5,0,0.0,5,44,6.780356
A,Nam2023b,5,0,0.0,5,45,6.878047
A,Nam2023b,5,0,0.0,5,46,6.781852
A,Nam2023b,5,0,0.0,5,47,6.844475
A,Nam2023b,5,0,0.0,5,48,6.656505
A,Nam2023b,5,0,0.0,5,49,6.781971
A,Nam2023b,5,0,0.0,5,50,6.813594
A,Nam2023b,5,0,0.0,5,51,6.824957
A,Nam2025,5,0,0.0,5,42,0.185063
A,Nam2025,5,0,0.0,5,43,0.186136
A,Nam2025,5,0,0.0,5,44,0.184988
A,Nam2025,5,0,0.0,5,45,0.185862
A,Nam2025,5,0,0.0,5,46,0.186689
A,Nam2025,5,0,0.0,5,47,0.187471
A,Nam2025,5,0,0.0,5,48,0.182392
A,Nam2025,5,0,0.0,5,49,0.186804
A,Nam2025,5,0,0.0,5,50,0.185146
A,Nam2025,5,0,0.0,5,51,0.188224
A,Youn2026,5,0,0.0,5,42,0.185063
A,Youn2026,5,0,0.0,5,43,0.186136
A,Youn2026,5,0,0.0,5,44,0.184988
A,Youn2026,5,0,0.0,5,45,0.185862
A,Youn2026,5,0,0.0,5,46,0.186689
A,Youn2026,5,0,0.0,5,47,0.187471
A,Youn2026,5,0,0.0,5,48,0.182392
A,Youn2026,5,0,0.0,5,49,0.186804
A,Youn2026,5,0,0.0,5,50,0.185146
A,Youn2026,5,0,0.0,5,51,0.188224
A,V2I-Base,5,0,0.0,5,42,0.185063
A,V2I-Base,5,0,0.0,5,43,0.186136
A,V2I-Base,5,0,0.0,5,44,0.184988
A,V2I-Base,5,0,0.0,5,45,0.185862
A,V2I-Base,5,0,0.0,5,46,0.186689
A,V2I-Base,5,0,0.0,5,47,0.187471
A,V2I-Base,5,0,0.0,5,48,0.182392
A,V2I-Base,5,0,0.0,5,49,0.186804
A,V2I-Base,5,0,0.0,5,50,0.185146
A,V2I-Base,5,0,0.0,5,51,0.188224
A,V2V-Base,5,0,0.0,5,42,4.61989
A,V2V-Base,5,0,0.0,5,43,4.638018
A,V2V-Base,5,0,0.0,5,44,4.668732
A,V2V-Base,5,0,0.0,5,45,4.724337
A,V2V-Base,5,0,0.0,5,46,4.674721
A,V2V-Base,5,0,0.0,5,47,4.678963
A,V2V-Base,5,0,0.0,5,48,4.557696
A,V2V-Base,5,0,0.0,5,49,4.651818
A,V2V-Base,5,0,0.0,5,50,4.6702
A,V2V-Base,5,0,0.0,5,51,4.69773
A,Random-K,5,0,0.0,5,42,6.079203
A,Random-K,5,0,0.0,5,43,6.123355
A,Random-K,5,0,0.0,5,44,6.122659
A,Random-K,5,0,0.0,5,45,6.209776
A,Random-K,5,0,0.0,5,46,6.123086
A,Random-K,5,0,0.0,5,47,6.179526
A,Random-K,5,0,0.0,5,48,6.008657
A,Random-K,5,0,0.0,5,49,6.123009
A,Random-K,5,0,0.0,5,50,6.150529
A,Random-K,5,0,0.0,5,51,6.163738
A,RILP,5,0,1.0,5,42,0.185063
A,RILP,5,0,1.0,5,43,0.186136
A,RILP,5,0,1.0,5,44,0.184988
A,RILP,5,0,1.0,5,45,0.185862
A,RILP,5,0,1.0,5,46,0.186689
A,RILP,5,0,1.0,5,47,0.187471
A,RILP,5,0,1.0,5,48,0.182392
A,RILP,5,0,1.0,5,49,0.186804
A,RILP,5,0,1.0,5,50,0.185146
A,RILP,5,0,1.0,5,51,0.188224
A,RILP-Greedy,5,0,1.0,5,42,0.185063
A,RILP-Greedy,5,0,1.0,5,43,0.186136
A,RILP-Greedy,5,0,1.0,5,44,0.184988
A,RILP-Greedy,5,0,1.0,5,45,0.185862
A,RILP-Greedy,5,0,1.0,5,46,0.186689
A,RILP-Greedy,5,0,1.0,5,47,0.187471
A,RILP-Greedy,5,0,1.0,5,48,0.182392
A,RILP-Greedy,5,0,1.0,5,49,0.186804
A,RILP-Greedy,5,0,1.0,5,50,0.185146
A,RILP-Greedy,5,0,1.0,5,51,0.188224
A,Nam2023b,5,0,1.0,5,42,6.73394
A,Nam2023b,5,0,1.0,5,43,6.784107
A,Nam2023b,5,0,1.0,5,44,6.780356
A,Nam2023b,5,0,1.0,5,45,6.878047
A,Nam2023b,5,0,1.0,5,46,6.781852
A,Nam2023b,5,0,1.0,5,47,6.844475
A,Nam2023b,5,0,1.0,5,48,6.656505
A,Nam2023b,5,0,1.0,5,49,6.781971
A,Nam2023b,5,0,1.0,5,50,6.813594
A,Nam2023b,5,0,1.0,5,51,6.824957
A,Nam2025,5,0,1.0,5,42,0.185063
A,Nam2025,5,0,1.0,5,43,0.186136
A,Nam2025,5,0,1.0,5,44,0.184988
A,Nam2025,5,0,1.0,5,45,0.185862
A,Nam2025,5,0,1.0,5,46,0.186689
A,Nam2025,5,0,1.0,5,47,0.187471
A,Nam2025,5,0,1.0,5,48,0.182392
A,Nam2025,5,0,1.0,5,49,0.186804
A,Nam2025,5,0,1.0,5,50,0.185146
A,Nam2025,5,0,1.0,5,51,0.188224
A,Youn2026,5,0,1.0,5,42,0.185063
A,Youn2026,5,0,1.0,5,43,0.186136
A,Youn2026,5,0,1.0,5,44,0.184988
A,Youn2026,5,0,1.0,5,45,0.185862
A,Youn2026,5,0,1.0,5,46,0.186689
A,Youn2026,5,0,1.0,5,47,0.187471
A,Youn2026,5,0,1.0,5,48,0.182392
A,Youn2026,5,0,1.0,5,49,0.186804
A,Youn2026,5,0,1.0,5,50,0.185146
A,Youn2026,5,0,1.0,5,51,0.188224
A,V2I-Base,5,0,1.0,5,42,0.185063
A,V2I-Base,5,0,1.0,5,43,0.186136
A,V2I-Base,5,0,1.0,5,44,0.184988
A,V2I-Base,5,0,1.0,5,45,0.185862
A,V2I-Base,5,0,1.0,5,46,0.186689
A,V2I-Base,5,0,1.0,5,47,0.187471
A,V2I-Base,5,0,1.0,5,48,0.182392
A,V2I-Base,5,0,1.0,5,49,0.186804
A,V2I-Base,5,0,1.0,5,50,0.185146
A,V2I-Base,5,0,1.0,5,51,0.188224
A,V2V-Base,5,0,1.0,5,42,4.61989
A,V2V-Base,5,0,1.0,5,43,4.638018
A,V2V-Base,5,0,1.0,5,44,4.668732
A,V2V-Base,5,0,1.0,5,45,4.724337
A,V2V-Base,5,0,1.0,5,46,4.674721
A,V2V-Base,5,0,1.0,5,47,4.678963
A,V2V-Base,5,0,1.0,5,48,4.557696
A,V2V-Base,5,0,1.0,5,49,4.651818
A,V2V-Base,5,0,1.0,5,50,4.6702
A,V2V-Base,5,0,1.0,5,51,4.69773
A,Random-K,5,0,1.0,5,42,6.079203
A,Random-K,5,0,1.0,5,43,6.123355
A,Random-K,5,0,1.0,5,44,6.122659
A,Random-K,5,0,1.0,5,45,6.209776
A,Random-K,5,0,1.0,5,46,6.123086
A,Random-K,5,0,1.0,5,47,6.179526
A,Random-K,5,0,1.0,5,48,6.008657
A,Random-K,5,0,1.0,5,49,6.123009
A,Random-K,5,0,1.0,5,50,6.150529
A,Random-K,5,0,1.0,5,51,6.163738
A,RILP,5,0,2.0,5,42,0.185063
A,RILP,5,0,2.0,5,43,0.186136
A,RILP,5,0,2.0,5,44,0.184988
A,RILP,5,0,2.0,5,45,0.185862
A,RILP,5,0,2.0,5,46,0.186689
A,RILP,5,0,2.0,5,47,0.187471
A,RILP,5,0,2.0,5,48,0.182392
A,RILP,5,0,2.0,5,49,0.186804
A,RILP,5,0,2.0,5,50,0.185146
A,RILP,5,0,2.0,5,51,0.188224
A,RILP-Greedy,5,0,2.0,5,42,0.185063
A,RILP-Greedy,5,0,2.0,5,43,0.186136
A,RILP-Greedy,5,0,2.0,5,44,0.184988
A,RILP-Greedy,5,0,2.0,5,45,0.185862
A,RILP-Greedy,5,0,2.0,5,46,0.186689
A,RILP-Greedy,5,0,2.0,5,47,0.187471
A,RILP-Greedy,5,0,2.0,5,48,0.182392
A,RILP-Greedy,5,0,2.0,5,49,0.186804
A,RILP-Greedy,5,0,2.0,5,50,0.185146
A,RILP-Greedy,5,0,2.0,5,51,0.188224
A,Nam2023b,5,0,2.0,5,42,6.73394
A,Nam2023b,5,0,2.0,5,43,6.784107
A,Nam2023b,5,0,2.0,5,44,6.780356
A,Nam2023b,5,0,2.0,5,45,6.878047
A,Nam2023b,5,0,2.0,5,46,6.781852
A,Nam2023b,5,0,2.0,5,47,6.844475
A,Nam2023b,5,0,2.0,5,48,6.656505
A,Nam2023b,5,0,2.0,5,49,6.781971
A,Nam2023b,5,0,2.0,5,50,6.813594
A,Nam2023b,5,0,2.0,5,51,6.824957
A,Nam2025,5,0,2.0,5,42,0.185063
A,Nam2025,5,0,2.0,5,43,0.186136
A,Nam2025,5,0,2.0,5,44,0.184988
A,Nam2025,5,0,2.0,5,45,0.185862
A,Nam2025,5,0,2.0,5,46,0.186689
A,Nam2025,5,0,2.0,5,47,0.187471
A,Nam2025,5,0,2.0,5,48,0.182392
A,Nam2025,5,0,2.0,5,49,0.186804
A,Nam2025,5,0,2.0,5,50,0.185146
A,Nam2025,5,0,2.0,5,51,0.188224
A,Youn2026,5,0,2.0,5,42,0.185063
A,Youn2026,5,0,2.0,5,43,0.186136
A,Youn2026,5,0,2.0,5,44,0.184988
A,Youn2026,5,0,2.0,5,45,0.185862
A,Youn2026,5,0,2.0,5,46,0.186689
A,Youn2026,5,0,2.0,5,47,0.187471
A,Youn2026,5,0,2.0,5,48,0.182392
A,Youn2026,5,0,2.0,5,49,0.186804
A,Youn2026,5,0,2.0,5,50,0.185146
A,Youn2026,5,0,2.0,5,51,0.188224
A,V2I-Base,5,0,2.0,5,42,0.185063
A,V2I-Base,5,0,2.0,5,43,0.186136
A,V2I-Base,5,0,2.0,5,44,0.184988
A,V2I-Base,5,0,2.0,5,45,0.185862
A,V2I-Base,5,0,2.0,5,46,0.186689
A,V2I-Base,5,0,2.0,5,47,0.187471
A,V2I-Base,5,0,2.0,5,48,0.182392
A,V2I-Base,5,0,2.0,5,49,0.186804
A,V2I-Base,5,0,2.0,5,50,0.185146
A,V2I-Base,5,0,2.0,5,51,0.188224
A,V2V-Base,5,0,2.0,5,42,4.61989
A,V2V-Base,5,0,2.0,5,43,4.638018
A,V2V-Base,5,0,2.0,5,44,4.668732
A,V2V-Base,5,0,2.0,5,45,4.724337
A,V2V-Base,5,0,2.0,5,46,4.674721
A,V2V-Base,5,0,2.0,5,47,4.678963
A,V2V-Base,5,0,2.0,5,48,4.557696
A,V2V-Base,5,0,2.0,5,49,4.651818
A,V2V-Base,5,0,2.0,5,50,4.6702
A,V2V-Base,5,0,2.0,5,51,4.620441
A,Random-K,5,0,2.0,5,42,6.372572
A,Random-K,5,0,2.0,5,43,6.307443
A,Random-K,5,0,2.0,5,44,6.49169
A,Random-K,5,0,2.0,5,45,6.574573
A,Random-K,5,0,2.0,5,46,6.544349
A,Random-K,5,0,2.0,5,47,6.509827
A,Random-K,5,0,2.0,5,48,6.380492
A,Random-K,5,0,2.0,5,49,6.47267
A,Random-K,5,0,2.0,5,50,6.429629
A,Random-K,5,0,2.0,5,51,6.300282
A,RILP,5,0,3.0,5,42,0.198251
A,RILP,5,0,3.0,5,43,0.194608
A,RILP,5,0,3.0,5,44,0.196688
A,RILP,5,0,3.0,5,45,0.198148
A,RILP,5,0,3.0,5,46,0.201449
A,RILP,5,0,3.0,5,47,0.199298
A,RILP,5,0,3.0,5,48,0.195526
A,RILP,5,0,3.0,5,49,0.199155
A,RILP,5,0,3.0,5,50,0.195499
A,RILP,5,0,3.0,5,51,0.197793
A,RILP-Greedy,5,0,3.0,5,42,0.198251
A,RILP-Greedy,5,0,3.0,5,43,0.194608
A,RILP-Greedy,5,0,3.0,5,44,0.196688
A,RILP-Greedy,5,0,3.0,5,45,0.198148
A,RILP-Greedy,5,0,3.0,5,46,0.201449
A,RILP-Greedy,5,0,3.0,5,47,0.199298
A,RILP-Greedy,5,0,3.0,5,48,0.195526
A,RILP-Greedy,5,0,3.0,5,49,0.199155
A,RILP-Greedy,5,0,3.0,5,50,0.195499
A,RILP-Greedy,5,0,3.0,5,51,0.197793
A,Nam2023b,5,0,3.0,5,42,7.060082
A,Nam2023b,5,0,3.0,5,43,6.987503
