scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,AoI_violation_rate
A,Youn2026,2,20,3.0,5,47,0.034959
A,Youn2026,2,20,3.0,5,48,0.034183
A,Youn2026,2,20,3.0,5,49,0.034266
A,Youn2026,2,20,3.0,5,50,0.034051
A,Youn2026,2,20,3.0,5,51,0.034328
A,V2I-Base,2,20,3.0,5,42,0.033911
A,V2I-Base,2,20,3.0,5,43,0.034236
A,V2I-Base,2,20,3.0,5,44,0.034269
A,V2I-Base,2,20,3.0,5,45,0.03428
A,V2I-Base,2,20,3.0,5,46,0.034427
A,V2I-Base,2,20,3.0,5,47,0.034959
A,V2I-Base,2,20,3.0,5,48,0.034183
A,V2I-Base,2,20,3.0,5,49,0.034266
A,V2I-Base,2,20,3.0,5,50,0.034051
A,V2I-Base,2,20,3.0,5,51,0.034328
A,V2V-Base,2,20,3.0,5,42,5.3e-05
A,V2V-Base,2,20,3.0,5,43,5.4e-05
A,V2V-Base,2,20,3.0,5,44,4.1e-05
A,V2V-Base,2,20,3.0,5,45,6.1e-05
A,V2V-Base,2,20,3.0,5,46,4.1e-05
A,V2V-Base,2,20,3.0,5,47,3.9e-05
A,V2V-Base,2,20,3.0,5,48,4.5e-05
A,V2V-Base,2,20,3.0,5,49,4.3e-05
A,V2V-Base,2,20,3.0,5,50,4.7e-05
A,V2V-Base,2,20,3.0,5,51,5.1e-05
A,Random-K,2,20,3.0,5,42,0.001237
A,Random-K,2,20,3.0,5,43,0.001307
A,Random-K,2,20,3.0,5,44,0.001013
A,Random-K,2,20,3.0,5,45,0.001165
A,Random-K,2,20,3.0,5,46,0.001028
A,Random-K,2,20,3.0,5,47,0.001088
A,Random-K,2,20,3.0,5,48,0.001148
A,Random-K,2,20,3.0,5,49,0.001327
A,Random-K,2,20,3.0,5,50,0.001162
A,Random-K,2,20,3.0,5,51,0.001243
A,RILP,2,30,0.0,5,42,0.033911
A,RILP,2,30,0.0,5,43,0.034236
A,RILP,2,30,0.0,5,44,0.034269
A,RILP,2,30,0.0,5,45,0.03428
A,RILP,2,30,0.0,5,46,0.034427
A,RILP,2,30,0.0,5,47,0.034959
A,RILP,2,30,0.0,5,48,0.034183
A,RILP,2,30,0.0,5,49,0.034266
A,RILP,2,30,0.0,5,50,0.034051
A,RILP,2,30,0.0,5,51,0.034328
A,RILP-Greedy,2,30,0.0,5,42,0.033911
A,RILP-Greedy,2,30,0.0,5,43,0.034236
A,RILP-Greedy,2,30,0.0,5,44,0.034269
A,RILP-Greedy,2,30,0.0,5,45,0.03428
A,RILP-Greedy,2,30,0.0,5,46,0.034427
A,RILP-Greedy,2,30,0.0,5,47,0.034959
A,RILP-Greedy,2,30,0.0,5,48,0.034183
A,RILP-Greedy,2,30,0.0,5,49,0.034266
A,RILP-Greedy,2,30,0.0,5,50,0.034051
A,RILP-Greedy,2,30,0.0,5,51,0.034328
A,Nam2023b,2,30,0.0,5,42,0.198093
A,Nam2023b,2,30,0.0,5,43,0.198256
A,Nam2023b,2,30,0.0,5,44,0.198248
A,Nam2023b,2,30,0.0,5,45,0.197388
A,Nam2023b,2,30,0.0,5,46,0.198368
A,Nam2023b,2,30,0.0,5,47,0.198268
A,Nam2023b,2,30,0.0,5,48,0.198362
A,Nam2023b,2,30,0.0,5,49,0.197851
A,Nam2023b,2,30,0.0,5,50,0.198689
A,Nam2023b,2,30,0.0,5,51,0.198199
A,Nam2025,2,30,0.0,5,42,0.033911
A,Nam2025,2,30,0.0,5,43,0.034236
A,Nam2025,2,30,0.0,5,44,0.034269
A,Nam2025,2,30,0.0,5,45,0.03428
A,Nam2025,2,30,0.0,5,46,0.034427
A,Nam2025,2,30,0.0,5,47,0.034959
A,Nam2025,2,30,0.0,5,48,0.034183
A,Nam2025,2,30,0.0,5,49,0.034266
A,Nam2025,2,30,0.0,5,50,0.034051
A,Nam2025,2,30,0.0,5,51,0.034328
A,Youn2026,2,30,0.0,5,42,0.033911
A,Youn2026,2,30,0.0,5,43,0.034236
A,Youn2026,2,30,0.0,5,44,0.034269
A,Youn2026,2,30,0.0,5,45,0.03428
A,Youn2026,2,30,0.0,5,46,0.034427
A,Youn2026,2,30,0.0,5,47,0.034959
A,Youn2026,2,30,0.0,5,48,0.034183
A,Youn2026,2,30,0.0,5,49,0.034266
A,Youn2026,2,30,0.0,5,50,0.034051
A,Youn2026,2,30,0.0,5,51,0.034328
A,V2I-Base,2,30,0.0,5,42,0.033911
A,V2I-Base,2,30,0.0,5,43,0.034236
A,V2I-Base,2,30,0.0,5,44,0.034269
A,V2I-Base,2,30,0.0,5,45,0.03428
A,V2I-Base,2,30,0.0,5,46,0.034427
A,V2I-Base,2,30,0.0,5,47,0.034959
A,V2I-Base,2,30,0.0,5,48,0.034183
A,V2I-Base,2,30,0.0,5,49,0.034266
A,V2I-Base,2,30,0.0,5,50,0.034051
A,V2I-Base,2,30,0.0,5,51,0.034328
A,V2V-Base,2,30,0.0,5,42,5.3e-05
A,V2V-Base,2,30,0.0,5,43,5.4e-05
A,V2V-Base,2,30,0.0,5,44,4.1e-05
A,V2V-Base,2,30,0.0,5,45,6.1e-05
A,V2V-Base,2,30,0.0,5,46,4.1e-05
A,V2V-Base,2,30,0.0,5,47,3.9e-05
A,V2V-Base,2,30,0.0,5,48,4.5e-05
A,V2V-Base,2,30,0.0,5,49,4.3e-05
A,V2V-Base,2,30,0.0,5,50,4.7e-05
A,V2V-Base,2,30,0.0,5,51,5.1e-05
A,Random-K,2,30,0.0,5,42,0.001237
A,Random-K,2,30,0.0,5,43,0.001307
A,Random-K,2,30,0.0,5,44,0.001013
A,Random-K,2,30,0.0,5,45,0.001165
A,Random-K,2,30,0.0,5,46,0.001028
A,Random-K,2,30,0.0,5,47,0.001088
A,Random-K,2,30,0.0,5,48,0.001148
A,Random-K,2,30,0.0,5,49,0.001327
A,Random-K,2,30,0.0,5,50,0.001162
A,Random-K,2,30,0.0,5,51,0.001243
A,RILP,2,30,1.0,5,42,0.033911
A,RILP,2,30,1.0,5,43,0.034236
A,RILP,2,30,1.0,5,44,0.034269
A,RILP,2,30,1.0,5,45,0.03428
A,RILP,2,30,1.0,5,46,0.034427
A,RILP,2,30,1.0,5,47,0.034959
A,RILP,2,30,1.0,5,48,0.034183
A,RILP,2,30,1.0,5,49,0.034266
A,RILP,2,30,1.0,5,50,0.034051
A,RILP,2,30,1.0,5,51,0.034328
A,RILP-Greedy,2,30,1.0,5,42,0.033911
A,RILP-Greedy,2,30,1.0,5,43,0.034236
A,RILP-Greedy,2,30,1.0,5,44,0.034269
A,RILP-Greedy,2,30,1.0,5,45,0.03428
A,RILP-Greedy,2,30,1.0,5,46,0.034427
A,RILP-Greedy,2,30,1.0,5,47,0.034959
A,RILP-Greedy,2,30,1.0,5,48,0.034183
A,RILP-Greedy,2,30,1.0,5,49,0.034266
A,RILP-Greedy,2,30,1.0,5,50,0.034051
A,RILP-Greedy,2,30,1.0,5,51,0.034328
A,Nam2023b,2,30,1.0,5,42,0.198093
A,Nam2023b,2,30,1.0,5,43,0.198256
A,Nam2023b,2,30,1.0,5,44,0.198248
A,Nam2023b,2,30,1.0,5,45,0.197388
A,Nam2023b,2,30,1.0,5,46,0.198368
A,Nam2023b,2,30,1.0,5,47,0.198268
A,Nam2023b,2,30,1.0,5,48,0.198362
A,Nam2023b,2,30,1.0,5,49,0.197851
A,Nam2023b,2,30,1.0,5,50,0.198689
A,Nam2023b,2,30,1.0,5,51,0.198199
A,Nam2025,2,30,1.0,5,42,0.033911
A,Nam2025,2,30,1.0,5,43,0.034236
A,Nam2025,2,30,1.0,5,44,0.034269
A,Nam2025,2,30,1.0,5,45,0.03428
A,Nam2025,2,30,1.0,5,46,0.034427
A,Nam2025,2,30,1.0,5,47,0.034959
A,Nam2025,2,30,1.0,5,48,0.034183
A,Nam2025,2,30,1.0,5,49,0.034266
A,Nam2025,2,30,1.0,5,50,0.034051
A,Nam2025,2,30,1.0,5,51,0.034328
A,Youn2026,2,30,1.0,5,42,0.034078
A,Youn2026,2,30,1.0,5,43,0.034228
A,Youn2026,2,30,1.0,5,44,0.034196
A,Youn2026,2,30,1.0,5,45,0.034127
A,Youn2026,2,30,1.0,5,46,0.034143
A,Youn2026,2,30,1.0,5,47,0.033954
A,Youn2026,2,30,1.0,5,48,0.034218
A,Youn2026,2,30,1.0,5,49,0.034037
A,Youn2026,2,30,1.0,5,50,0.034148
A,Youn2026,2,30,1.0,5,51,0.034075
A,V2I-Base,2,30,1.0,5,42,0.034078
A,V2I-Base,2,30,1.0,5,43,0.034228
A,V2I-Base,2,30,1.0,5,44,0.034196
A,V2I-Base,2,30,1.0,5,45,0.034127
A,V2I-Base,2,30,1.0,5,46,0.034143
A,V2I-Base,2,30,1.0,5,47,0.033954
A,V2I-Base,2,30,1.0,5,48,0.034218
A,V2I-Base,2,30,1.0,5,49,0.034037
A,V2I-Base,2,30,1.0,5,50,0.034148
A,V2I-Base,2,30,1.0,5,51,0.034075
A,V2V-Base,2,30,1.0,5,42,3e-06
A,V2V-Base,2,30,1.0,5,43,4e-06
A,V2V-Base,2,30,1.0,5,44,5e-06
A,V2V-Base,2,30,1.0,5,45,3e-06
A,V2V-Base,2,30,1.0,5,46,5e-06
A,V2V-Base,2,30,1.0,5,47,3e-06
A,V2V-Base,2,30,1.0,5,48,2e-06
A,V2V-Base,2,30,1.0,5,49,4e-06
A,V2V-Base,2,30,1.0,5,50,3e-06
A,V2V-Base,2,30,1.0,5,51,3e-06
A,Random-K,2,30,1.0,5,42,8.5e-05
A,Random-K,2,30,1.0,5,43,8.3e-05
A,Random-K,2,30,1.0,5,44,9e-05
A,Random-K,2,30,1.0,5,45,7.3e-05
A,Random-K,2,30,1.0,5,46,6.3e-05
A,Random-K,2,30,1.0,5,47,7.3e-05
A,Random-K,2,30,1.0,5,48,8.3e-05
A,Random-K,2,30,1.0,5,49,9.2e-05
A,Random-K,2,30,1.0,5,50,8.2e-05
A,Random-K,2,30,1.0,5,51,8.4e-05
A,RILP,2,30,2.0,5,42,0.034078
A,RILP,2,30,2.0,5,43,0.034228
A,RILP,2,30,2.0,5,44,0.034196
A,RILP,2,30,2.0,5,45,0.034127
A,RILP,2,30,2.0,5,46,0.034143
A,RILP,2,30,2.0,5,47,0.033954
A,RILP,2,30,2.0,5,48,0.034218
A,RILP,2,30,2.0,5,49,0.034037
A,RILP,2,30,2.0,5,50,0.034148
A,RILP,2,30,2.0,5,51,0.034075
A,RILP-Greedy,2,30,2.0,5,42,0.034078
A,RILP-Greedy,2,30,2.0,5,43,0.034228
A,RILP-Greedy,2,30,2.0,5,44,0.034196
A,RILP-Greedy,2,30,2.0,5,45,0.034127
A,RILP-Greedy,2,30,2.0,5,46,0.034143
A,RILP-Greedy,2,30,2.0,5,47,0.033954
A,RILP-Greedy,2,30,2.0,5,48,0.034218
A,RILP-Greedy,2,30,2.0,5,49,0.034037
A,RILP-Greedy,2,30,2.0,5,50,0.034148
A,RILP-Greedy,2,30,2.0,5,51,0.034075
A,Nam2023b,2,30,2.0,5,42,0.19788
A,Nam2023b,2,30,2.0,5,43,0.1975
A,Nam2023b,2,30,2.0,5,44,0.19799
A,Nam2023b,2,30,2.0,5,45,0.197739
A,Nam2023b,2,30,2.0,5,46,0.19775
A,Nam2023b,2,30,2.0,5,47,0.197593
A,Nam2023b,2,30,2.0,5,48,0.197575
A,Nam2023b,2,30,2.0,5,49,0.197726
A,Nam2023b,2,30,2.0,5,50,0.197414
A,Nam2023b,2,30,2.0,5,51,0.197892
A,Nam2025,2,30,2.0,5,42,0.034078
A,Nam2025,2,30,2.0,5,43,0.034228
A,Nam2025,2,30,2.0,5,44,0.034196
A,Nam2025,2,30,2.0,5,45,0.034127
A,Nam2025,2,30,2.0,5,46,0.034143
A,Nam2025,2,30,2.0,5,47,0.033954
A,Nam2025,2,30,2.0,5,48,0.034218
A,Nam2025,2,30,2.0,5,49,0.034037
A,Nam2025,2,30,2.0,5,50,0.034148
A,Nam2025,2,30,2.0,5,51,0.034075
A,Youn2026,2,30,2.0,5,42,0.034078
A,Youn2026,2,30,2.0,5,43,0.034228
A,Youn2026,2,30,2.0,5,44,0.034196
A,Youn2026,2,30,2.0,5,45,0.034127
A,Youn2026,2,30,2.0,5,46,0.034143
A,Youn2026,2,30,2.0,5,47,0.033954
A,Youn2026,2,30,2.0,5,48,0.034218
A,Youn2026,2,30,2.0,5,49,0.034037
A,Youn2026,2,30,2.0,5,50,0.034148
A,Youn2026,2,30,2.0,5,51,0.034075
A,V2I-Base,2,30,2.0,5,42,0.034078
A,V2I-Base,2,30,2.0,5,43,0.034228
A,V2I-Base,2,30,2.0,5,44,0.034196
A,V2I-Base,2,30,2.0,5,45,0.034127
A,V2I-Base,2,30,2.0,5,46,0.034143
A,V2I-Base,2,30,2.0,5,47,0.033954
A,V2I-Base,2,30,2.0,5,48,0.034218
A,V2I-Base,2,30,2.0,5,49,0.034037
A,V2I-Base,2,30,2.0,5,50,0.034148
A,V2I-Base,2,30,2.0,5,51,0.034075
A,V2V-Base,2,30,2.0,5,42,3e-06
A,V2V-Base,2,30,2.0,5,43,4e-06
A,V2V-Base,2,30,2.0,5,44,5e-06
A,V2V-Base,2,30,2.0,5,45,3e-06
A,V2V-Base,2,30,2.0,5,46,5e-06
A,V2V-Base,2,30,2.0,5,47,3e-06
A,V2V-Base,2,30,2.0,5,48,2e-06
A,V2V-Base,2,30,2.0,5,49,4e-06
A,V2V-Base,2,30,2.0,5,50,3e-06
A,V2V-Base,2,30,2.0,5,51,3e-06
A,Random-K,2,30,2.0,5,42,8.5e-05
A,Random-K,2,30,2.0,5,43,8.3e-05
A,Random-K,2,30,2.0,5,44,9e-05
A,Random-K,2,30,2.0,5,45,7.3e-05
A,Random-K,2,30,2.0,5,46,6.3e-05
A,Random-K,2,30,2.0,5,47,7.3e-05
A,Random-K,2,30,2.0,5,48,8.3e-05
A,Random-K,2,30,2.0,5,49,9.2e-05
A,Random-K,2,30,2.0,5,50,8.2e-05
A,Random-K,2,30,2.0,5,51,8.4e-05
A,RILP,2,30,3.0,5,42,0.034078
A,RILP,2,30,3.0,5,43,0.034228
A,RILP,2,30,3.0,5,44,0.034196
A,RILP,2,30,3.0,5,45,0.034127
A,RILP,2,30,3.0,5,46,0.034143
A,RILP,2,30,3.0,5,47,0.033954
A,RILP,2,30,3.0,5,48,0.034218
A,RILP,2,30,3.0,5,49,0.034037
A,RILP,2,30,3.0,5,50,0.034148
A,RILP,2,30,3.0,5,51,0.034075
A,RILP-Greedy,2,30,3.0,5,42,0.034078
A,RILP-Greedy,2,30,3.0,5,43,0.034228
A,RILP-Greedy,2,30,3.0,5,44,0.034196
A,RILP-Greedy,2,30,3.0,5,45,0.034127
A,RILP-Greedy,2,30,3.0,5,46,0.034143
A,RILP-Greedy,2,30,3.0,5,47,0.033954
A,RILP-Greedy,2,30,3.0,5,48,0.034218
A,RILP-Greedy,2,30,3.0,5,49,0.034037
A,RILP-Greedy,2,30,3.0,5,50,0.034148
A,RILP-Greedy,2,30,3.0,5,51,0.034075
A,Nam2023b,2,30,3.0,5,42,0.19788
A,Nam2023b,2,30,3.0,5,43,0.1975
A,Nam2023b,2,30,3.0,5,44,0.19799
A,Nam2023b,2,30,3.0,5,45,0.197739
A,Nam2023b,2,30,3.0,5,46,0.19775
A,Nam2023b,2,30,3.0,5,47,0.197593
A,Nam2023b,2,30,3.0,5,48,0.197575
A,Nam2023b,2,30,3.0,5,49,0.197726
A,Nam2023b,2,30,3.0,5,50,0.197414
A,Nam2023b,2,30,3.0,5,51,0.197892
A,Nam2025,2,30,3.0,5,42,0.034078
A,Nam2025,2,30,3.0,5,43,0.034228
A,Nam2025,2,30,3.0,5,44,0.034196
A,Nam2025,2,30,3.0,5,45,0.034127
A,Nam2025,2,30,3.0,5,46,0.034143
A,Nam2025,2,30,3.0,5,47,0.033954
A,Nam2025,2,30,3.0,5,48,0.034218
A,Nam2025,2,30,3.0,5,49,0.034037
A,Nam2025,2,30,3.0,5,50,0.034148
A,Nam2025,2,30,3.0,5,51,0.034075
A,Youn2026,2,30,3.0,5,42,0.034078
A,Youn2026,2,30,3.0,5,43,0.034228
A,Youn2026,2,30,3.0,5,44,0.034196
A,Youn2026,2,30,3.0,5,45,0.034127
A,Youn2026,2,30,3.0,5,46,0.034143
A,Youn2026,2,30,3.0,5,47,0.033954
A,Youn2026,2,30,3.0,5,48,0.034218
A,Youn2026,2,30,3.0,5,49,0.034037
A,Youn2026,2,30,3.0,5,50,0.034148
A,Youn2026,2,30,3.0,5,51,0.034075
A,V2I-Base,2,30,3.0,5,42,0.034078
A,V2I-Base,2,30,3.0,5,43,0.034228
A,V2I-Base,2,30,3.0,5,44,0.034196
A,V2I-Base,2,30,3.0,5,45,0.034127
A,V2I-Base,2,30,3.0,5,46,0.034143
A,V2I-Base,2,30,3.0,5,47,0.033954
A,V2I-Base,2,30,3.0,5,48,0.034218
A,V2I-Base,2,30,3.0,5,49,0.034037
A,V2I-Base,2,30,3.0,5,50,0.034148
A,V2I-Base,2,30,3.0,5,51,0.034075
A,V2V-Base,2,30,3.0,5,42,3e-06
A,V2V-Base,2,30,3.0,5,43,4e-06
A,V2V-Base,2,30,3.0,5,44,5e-06
A,V2V-Base,2,30,3.0,5,45,3e-06
A,V2V-Base,2,30,3.0,5,46,5e-06
A,V2V-Base,2,30,3.0,5,47,3e-06
A,V2V-Base,2,30,3.0,5,48,2e-06
A,V2V-Base,2,30,3.0,5,49,4e-06
A,V2V-Base,2,30,3.0,5,50,3e-06
A,V2V-Base,2,30,3.0,5,51,3e-06
A,Random-K,2,30,3.0,5,42,8.5e-05
A,Random-K,2,30,3.0,5,43,8.3e-05
A,Random-K,2,30,3.0,5,44,9e-05
A,Random-K,2,30,3.0,5,45,7.3e-05
A,Random-K,2,30,3.0,5,46,6.3e-05
A,Random-K,2,30,3.0,5,47,7.3e-05
A,Random-K,2,30,3.0,5,48,8.3e-05
A,Random-K,2,30,3.0,5,49,9.2e-05
A,Random-K,2,30,3.0,5,50,8.2e-05
A,Random-K,2,30,3.0,5,51,8.4e-05
A,RILP,3,0,0.0,5,42,0.034078
A,RILP,3,0,0.0,5,43,0.034228
A,RILP,3,0,0.0,5,44,0.034196
A,RILP,3,0,0.0,5,45,0.034127
A,RILP,3,0,0.0,5,46,0.034143
A,RILP,3,0,0.0,5,47,0.033954
A,RILP,3,0,0.0,5,48,0.034218
A,RILP,3,0,0.0,5,49,0.034037
A,RILP,3,0,0.0,5,50,0.034148
A,RILP,3,0,0.0,5,51,0.034075
A,RILP-Greedy,3,0,0.0,5,42,0.034078
A,RILP-Greedy,3,0,0.0,5,43,0.034228
A,RILP-Greedy,3,0,0.0,5,44,0.034196
A,RILP-Greedy,3,0,0.0,5,45,0.034127
A,RILP-Greedy,3,0,0.0,5,46,0.034143
A,RILP-Greedy,3,0,0.0,5,47,0.033954
A,RILP-Greedy,3,0,0.0,5,48,0.034218
A,RILP-Greedy,3,0,0.0,5,49,0.034037
A,RILP-Greedy,3,0,0.0,5,50,0.034148
A,RILP-Greedy,3,0,0.0,5,51,0.034075
A,Nam2023b,3,0,0.0,5,42,0.19788
A,Nam2023b,3,0,0.0,5,43,0.1975
A,Nam2023b,3,0,0.0,5,44,0.19799
A,Nam2023b,3,0,0.0,5,45,0.197739
A,Nam2023b,3,0,0.0,5,46,0.19775
A,Nam2023b,3,0,0.0,5,47,0.197593
A,Nam2023b,3,0,0.0,5,48,0.197575
A,Nam2023b,3,0,0.0,5,49,0.197726
A,Nam2023b,3,0,0.0,5,50,0.197414
A,Nam2023b,3,0,0.0,5,51,0.197892
A,Nam2025,3,0,0.0,5,42,0.034078
A,Nam2025,3,0,0.0,5,43,0.034228
A,Nam2025,3,0,0.0,5,44,0.034196
A,Nam2025,3,0,0.0,5,45,0.034127
A,Nam2025,3,0,0.0,5,46,0.034143
A,Nam2025,3,0,0.0,5,47,0.033954
A,Nam2025,3,0,0.0,5,48,0.034218
A,Nam2025,3,0,0.0,5,49,0.034037
A,Nam2025,3,0,0.0,5,50,0.034148
A,Nam2025,3,0,0.0,5,51,0.034075
A,Youn2026,3,0,0.0,5,42,0.034078
A,Youn2026,3,0,0.0,5,43,0.034228
A,Youn2026,3,0,0.0,5,44,0.034196
A,Youn2026,3,0,0.0,5,45,0.034127
A,Youn2026,3,0,0.0,5,46,0.034143
A,Youn2026,3,0,0.0,5,47,0.033954
A,Youn2026,3,0,0.0,5,48,0.034218
A,Youn2026,3,0,0.0,5,49,0.034037
A,Youn2026,3,0,0.0,5,50,0.034148
A,Youn2026,3,0,0.0,5,51,0.034075
A,V2I-Base,3,0,0.0,5,42,0.034078
A,V2I-Base,3,0,0.0,5,43,0.034228
A,V2I-Base,3,0,0.0,5,44,0.034196
A,V2I-Base,3,0,0.0,5,45,0.034127
A,V2I-Base,3,0,0.0,5,46,0.034143
A,V2I-Base,3,0,0.0,5,47,0.033954
A,V2I-Base,3,0,0.0,5,48,0.034218
A,V2I-Base,3,0,0.0,5,49,0.034037
A,V2I-Base,3,0,0.0,5,50,0.034148
A,V2I-Base,3,0,0.0,5,51,0.034075
A,V2V-Base,3,0,0.0,5,42,3e-06
A,V2V-Base,3,0,0.0,5,43,4e-06
A,V2V-Base,3,0,0.0,5,44,5e-06
A,V2V-Base,3,0,0.0,5,45,3e-06
A,V2V-Base,3,0,0.0,5,46,5e-06
A,V2V-Base,3,0,0.0,5,47,3e-06
A,V2V-Base,3,0,0.0,5,48,2e-06
A,V2V-Base,3,0,0.0,5,49,4e-06
A,V2V-Base,3,0,0.0,5,50,3e-06
A,V2V-Base,3,0,0.0,5,51,3e-06
A,Random-K,3,0,0.0,5,42,8.5e-05
A,Random-K,3,0,0.0,5,43,8.3e-05
A,Random-K,3,0,0.0,5,44,9e-05
A,Random-K,3,0,0.0,5,45,7.3e-05
A,Random-K,3,0,0.0,5,46,6.3e-05
A,Random-K,3,0,0.0,5,47,7.3e-05
A,Random-K,3,0,0.0,5,48,8.3e-05
A,Random-K,3,0,0.0,5,49,9.2e-05
A,Random-K,3,0,0.0,5,50,8.2e-05
A,Random-K,3,0,0.0,5,51,8.4e-05
A,RILP,3,0,1.0,5,42,0.034078
A,RILP,3,0,1.0,5,43,0.034228
A,RILP,3,0,1.0,5,44,0.034196
A,RILP,3,0,1.0,5,45,0.034127
A,RILP,3,0,1.0,5,46,0.034143
A,RILP,3,0,1.0,5,47,0.033954
A,RILP,3,0,1.0,5,48,0.034218
A,RILP,3,0,1.0,5,49,0.034037
A,RILP,3,0,1.0,5,50,0.034148
A,RILP,3,0,1.0,5,51,0.034075
A,RILP-Greedy,3,0,1.0,5,42,0.034078
A,RILP-Greedy,3,0,1.0,5,43,0.034228
A,RILP-Greedy,3,0,1.0,5,44,0.034196
A,RILP-Greedy,3,0,1.0,5,45,0.034127
A,RILP-Greedy,3,0,1.0,5,46,0.034143
A,RILP-Greedy,3,0,1.0,5,47,0.033954
A,RILP-Greedy,3,0,1.0,5,48,0.034218
A,RILP-Greedy,3,0,1.0,5,49,0.034037
A,RILP-Greedy,3,0,1.0,5,50,0.034148
A,RILP-Greedy,3,0,1.0,5,51,0.034075
A,Nam2023b,3,0,1.0,5,42,0.19788
A,Nam2023b,3,0,1.0,5,43,0.1975
A,Nam2023b,3,0,1.0,5,44,0.19799
A,Nam2023b,3,0,1.0,5,45,0.197739
A,Nam2023b,3,0,1.0,5,46,0.19775
A,Nam2023b,3,0,1.0,5,47,0.197593
A,Nam2023b,3,0,1.0,5,48,0.197575
A,Nam2023b,3,0,1.0,5,49,0.197726
A,Nam2023b,3,0,1.0,5,50,0.197414
A,Nam2023b,3,0,1.0,5,51,0.197892
A,Nam2025,3,0,1.0,5,42,0.034078
A,Nam2025,3,0,1.0,5,43,0.034228
A,Nam2025,3,0,1.0,5,44,0.034196
A,Nam2025,3,0,1.0,5,45,0.034127
A,Nam2025,3,0,1.0,5,46,0.034143
A,Nam2025,3,0,1.0,5,47,0.033954
A,Nam2025,3,0,1.0,5,48,0.034218
A,Nam2025,3,0,1.0,5,49,0.034037
A,Nam2025,3,0,1.0,5,50,0.034148
A,Nam2025,3,0,1.0,5,51,0.034075
A,Youn2026,3,0,1.0,5,42,0.034078
A,Youn2026,3,0,1.0,5,43,0.034228
A,Youn2026,3,0,1.0,5,44,0.034196
A,Youn2026,3,0,1.0,5,45,0.034127
A,Youn2026,3,0,1.0,5,46,0.034143
A,Youn2026,3,0,1.0,5,47,0.033954
A,Youn2026,3,0,1.0,5,48,0.034218
A,Youn2026,3,0,1.0,5,49,0.034037
A,Youn2026,3,0,1.0,5,50,0.034148
A,Youn2026,3,0,1.0,5,51,0.034075
A,V2I-Base,3,0,1.0,5,42,0.034078
A,V2I-Base,3,0,1.0,5,43,0.034228
A,V2I-Base,3,0,1.0,5,44,0.034196
A,V2I-Base,3,0,1.0,5,45,0.034127
A,V2I-Base,3,0,1.0,5,46,0.034143
A,V2I-Base,3,0,1.0,5,47,0.033954
A,V2I-Base,3,0,1.0,5,48,0.034218
A,V2I-Base,3,0,1.0,5,49,0.034037
A,V2I-Base,3,0,1.0,5,50,0.034148
A,V2I-Base,3,0,1.0,5,51,0.034075
A,V2V-Base,3,0,1.0,5,42,3e-06
A,V2V-Base,3,0,1.0,5,43,1e-05
A,V2V-Base,3,0,1.0,5,44,1.3e-05
A,V2V-Base,3,0,1.0,5,45,1.2e-05
A,V2V-Base,3,0,1.0,5,46,1.5e-05
A,V2V-Base,3,0,1.0,5,47,1.4e-05
A,V2V-Base,3,0,1.0,5,48,1.4e-05
A,V2V-Base,3,0,1.0,5,49,2e-05
A,V2V-Base,3,0,1.0,5,50,1e-05
A,V2V-Base,3,0,1.0,5,51,1e-05
A,Random-K,3,0,1.0,5,42,0.000295
A,Random-K,3,0,1.0,5,43,0.000249
A,Random-K,3,0,1.0,5,44,0.00031
A,Random-K,3,0,1.0,5,45,0.000279
A,Random-K,3,0,1.0,5,46,0.000352
A,Random-K,3,0,1.0,5,47,0.000265
A,Random-K,3,0,1.0,5,48,0.000295
A,Random-K,3,0,1.0,5,49,0.00024
A,Random-K,3,0,1.0,5,50,0.000314
A,Random-K,3,0,1.0,5,51,0.000261
A,RILP,3,0,2.0,5,42,0.03413
A,RILP,3,0,2.0,5,43,0.0342
A,RILP,3,0,2.0,5,44,0.034256
A,RILP,3,0,2.0,5,45,0.034244
A,RILP,3,0,2.0,5,46,0.034353
A,RILP,3,0,2.0,5,47,0.034379
A,RILP,3,0,2.0,5,48,0.034485
A,RILP,3,0,2.0,5,49,0.034271
A,RILP,3,0,2.0,5,50,0.033954
A,RILP,3,0,2.0,5,51,0.034086
A,RILP-Greedy,3,0,2.0,5,42,0.03413
A,RILP-Greedy,3,0,2.0,5,43,0.0342
A,RILP-Greedy,3,0,2.0,5,44,0.034256
A,RILP-Greedy,3,0,2.0,5,45,0.034244
A,RILP-Greedy,3,0,2.0,5,46,0.034353
A,RILP-Greedy,3,0,2.0,5,47,0.034379
A,RILP-Greedy,3,0,2.0,5,48,0.034485
A,RILP-Greedy,3,0,2.0,5,49,0.034271
A,RILP-Greedy,3,0,2.0,5,50,0.033954
A,RILP-Greedy,3,0,2.0,5,51,0.034086
A,Nam2023b,3,0,2.0,5,42,0.198305
A,Nam2023b,3,0,2.0,5,43,0.197891
A,Nam2023b,3,0,2.0,5,44,0.197752
A,Nam2023b,3,0,2.0,5,45,0.19774
A,Nam2023b,3,0,2.0,5,46,0.198337
A,Nam2023b,3,0,2.0,5,47,0.1981
A,Nam2023b,3,0,2.0,5,48,0.197565
A,Nam2023b,3,0,2.0,5,49,0.197787
A,Nam2023b,3,0,2.0,5,50,0.198482
A,Nam2023b,3,0,2.0,5,51,0.197833
