scenario,algorithm,density,pred_error_pct,gamma,tau_max,seed,CDSR
A,V2V-Base,1,10,2.0,5,47,0.693561
A,V2V-Base,1,10,2.0,5,48,0.693495
A,V2V-Base,1,10,2.0,5,49,0.693593
A,V2V-Base,1,10,2.0,5,50,0.693267
A,V2V-Base,1,10,2.0,5,51,0.69371
A,Random-K,1,10,2.0,5,42,0.90014
A,Random-K,1,10,2.0,5,43,0.899926
A,Random-K,1,10,2.0,5,44,0.899868
A,Random-K,1,10,2.0,5,45,0.899887
A,Random-K,1,10,2.0,5,46,0.900124
A,Random-K,1,10,2.0,5,47,0.899916
A,Random-K,1,10,2.0,5,48,0.899776
A,Random-K,1,10,2.0,5,49,0.899975
A,Random-K,1,10,2.0,5,50,0.899779
A,Random-K,1,10,2.0,5,51,0.899697
A,RILP,1,10,3.0,5,42,0.004679
A,RILP,1,10,3.0,5,43,0.004643
A,RILP,1,10,3.0,5,44,0.004653
A,RILP,1,10,3.0,5,45,0.004634
A,RILP,1,10,3.0,5,46,0.004613
A,RILP,1,10,3.0,5,47,0.004605
A,RILP,1,10,3.0,5,48,0.004657
A,RILP,1,10,3.0,5,49,0.004638
A,RILP,1,10,3.0,5,50,0.00462
A,RILP,1,10,3.0,5,51,0.004611
A,RILP-Greedy,1,10,3.0,5,42,0.004679
A,RILP-Greedy,1,10,3.0,5,43,0.004643
A,RILP-Greedy,1,10,3.0,5,44,0.004653
A,RILP-Greedy,1,10,3.0,5,45,0.004634
A,RILP-Greedy,1,10,3.0,5,46,0.004613
A,RILP-Greedy,1,10,3.0,5,47,0.004605
A,RILP-Greedy,1,10,3.0,5,48,0.004657
A,RILP-Greedy,1,10,3.0,5,49,0.004638
A,RILP-Greedy,1,10,3.0,5,50,0.00462
A,RILP-Greedy,1,10,3.0,5,51,0.004611
A,Nam2023b,1,10,3.0,5,42,0.003114
A,Nam2023b,1,10,3.0,5,43,0.003089
A,Nam2023b,1,10,3.0,5,44,0.003122
A,Nam2023b,1,10,3.0,5,45,0.003084
A,Nam2023b,1,10,3.0,5,46,0.003049
A,Nam2023b,1,10,3.0,5,47,0.003093
A,Nam2023b,1,10,3.0,5,48,0.003104
A,Nam2023b,1,10,3.0,5,49,0.003064
A,Nam2023b,1,10,3.0,5,50,0.003079
A,Nam2023b,1,10,3.0,5,51,0.003067
A,Nam2025,1,10,3.0,5,42,0.004679
A,Nam2025,1,10,3.0,5,43,0.004643
A,Nam2025,1,10,3.0,5,44,0.004653
A,Nam2025,1,10,3.0,5,45,0.004634
A,Nam2025,1,10,3.0,5,46,0.004613
A,Nam2025,1,10,3.0,5,47,0.004605
A,Nam2025,1,10,3.0,5,48,0.004657
A,Nam2025,1,10,3.0,5,49,0.004638
A,Nam2025,1,10,3.0,5,50,0.00462
A,Nam2025,1,10,3.0,5,51,0.004611
A,Youn2026,1,10,3.0,5,42,0.004679
A,Youn2026,1,10,3.0,5,43,0.004643
A,Youn2026,1,10,3.0,5,44,0.004653
A,Youn2026,1,10,3.0,5,45,0.004634
A,Youn2026,1,10,3.0,5,46,0.004613
A,Youn2026,1,10,3.0,5,47,0.004605
A,Youn2026,1,10,3.0,5,48,0.004657
A,Youn2026,1,10,3.0,5,49,0.004638
A,Youn2026,1,10,3.0,5,50,0.00462
A,Youn2026,1,10,3.0,5,51,0.004611
A,V2I-Base,1,10,3.0,5,42,0.004679
A,V2I-Base,1,10,3.0,5,43,0.004643
A,V2I-Base,1,10,3.0,5,44,0.004653
A,V2I-Base,1,10,3.0,5,45,0.004634
A,V2I-Base,1,10,3.0,5,46,0.004613
A,V2I-Base,1,10,3.0,5,47,0.004605
A,V2I-Base,1,10,3.0,5,48,0.004657
A,V2I-Base,1,10,3.0,5,49,0.004638
A,V2I-Base,1,10,3.0,5,50,0.00462
A,V2I-Base,1,10,3.0,5,51,0.004611
A,V2V-Base,1,10,3.0,5,42,0.69341
A,V2V-Base,1,10,3.0,5,43,0.693633
A,V2V-Base,1,10,3.0,5,44,0.693746
A,V2V-Base,1,10,3.0,5,45,0.693686
A,V2V-Base,1,10,3.0,5,46,0.693484
A,V2V-Base,1,10,3.0,5,47,0.693561
A,V2V-Base,1,10,3.0,5,48,0.693495
A,V2V-Base,1,10,3.0,5,49,0.693593
A,V2V-Base,1,10,3.0,5,50,0.693267
A,V2V-Base,1,10,3.0,5,51,0.69371
A,Random-K,1,10,3.0,5,42,0.90014
A,Random-K,1,10,3.0,5,43,0.899926
A,Random-K,1,10,3.0,5,44,0.899868
A,Random-K,1,10,3.0,5,45,0.899887
A,Random-K,1,10,3.0,5,46,0.900124
A,Random-K,1,10,3.0,5,47,0.899916
A,Random-K,1,10,3.0,5,48,0.899776
A,Random-K,1,10,3.0,5,49,0.899975
A,Random-K,1,10,3.0,5,50,0.899779
A,Random-K,1,10,3.0,5,51,0.899697
A,RILP,1,20,0.0,5,42,0.004679
A,RILP,1,20,0.0,5,43,0.004643
A,RILP,1,20,0.0,5,44,0.004653
A,RILP,1,20,0.0,5,45,0.004634
A,RILP,1,20,0.0,5,46,0.004613
A,RILP,1,20,0.0,5,47,0.004605
A,RILP,1,20,0.0,5,48,0.004657
A,RILP,1,20,0.0,5,49,0.004638
A,RILP,1,20,0.0,5,50,0.00462
A,RILP,1,20,0.0,5,51,0.004611
A,RILP-Greedy,1,20,0.0,5,42,0.004679
A,RILP-Greedy,1,20,0.0,5,43,0.004643
A,RILP-Greedy,1,20,0.0,5,44,0.004653
A,RILP-Greedy,1,20,0.0,5,45,0.004634
A,RILP-Greedy,1,20,0.0,5,46,0.004613
A,RILP-Greedy,1,20,0.0,5,47,0.004605
A,RILP-Greedy,1,20,0.0,5,48,0.004657
A,RILP-Greedy,1,20,0.0,5,49,0.004638
A,RILP-Greedy,1,20,0.0,5,50,0.00462
A,RILP-Greedy,1,20,0.0,5,51,0.004611
A,Nam2023b,1,20,0.0,5,42,0.003114
A,Nam2023b,1,20,0.0,5,43,0.003089
A,Nam2023b,1,20,0.0,5,44,0.003122
A,Nam2023b,1,20,0.0,5,45,0.003084
A,Nam2023b,1,20,0.0,5,46,0.003049
A,Nam2023b,1,20,0.0,5,47,0.003093
A,Nam2023b,1,20,0.0,5,48,0.003104
A,Nam2023b,1,20,0.0,5,49,0.003064
A,Nam2023b,1,20,0.0,5,50,0.003079
A,Nam2023b,1,20,0.0,5,51,0.003067
A,Nam2025,1,20,0.0,5,42,0.004679
A,Nam2025,1,20,0.0,5,43,0.004643
A,Nam2025,1,20,0.0,5,44,0.004653
A,Nam2025,1,20,0.0,5,45,0.004634
A,Nam2025,1,20,0.0,5,46,0.004613
A,Nam2025,1,20,0.0,5,47,0.004605
A,Nam2025,1,20,0.0,5,48,0.004657
A,Nam2025,1,20,0.0,5,49,0.004638
A,Nam2025,1,20,0.0,5,50,0.00462
A,Nam2025,1,20,0.0,5,51,0.004611
A,Youn2026,1,20,0.0,5,42,0.004679
A,Youn2026,1,20,0.0,5,43,0.004643
A,Youn2026,1,20,0.0,5,44,0.004653
A,Youn2026,1,20,0.0,5,45,0.004634
A,Youn2026,1,20,0.0,5,46,0.004613
A,Youn2026,1,20,0.0,5,47,0.004605
A,Youn2026,1,20,0.0,5,48,0.004657
A,Youn2026,1,20,0.0,5,49,0.004638
A,Youn2026,1,20,0.0,5,50,0.00462
A,Youn2026,1,20,0.0,5,51,0.004611
A,V2I-Base,1,20,0.0,5,42,0.004679
A,V2I-Base,1,20,0.0,5,43,0.004643
A,V2I-Base,1,20,0.0,5,44,0.004653
A,V2I-Base,1,20,0.0,5,45,0.004634
A,V2I-Base,1,20,0.0,5,46,0.004613
A,V2I-Base,1,20,0.0,5,47,0.004605
A,V2I-Base,1,20,0.0,5,48,0.004657
A,V2I-Base,1,20,0.0,5,49,0.004638
A,V2I-Base,1,20,0.0,5,50,0.00462
A,V2I-Base,1,20,0.0,5,51,0.004611
A,V2V-Base,1,20,0.0,5,42,0.69341
A,V2V-Base,1,20,0.0,5,43,0.693633
A,V2V-Base,1,20,0.0,5,44,0.693746
A,V2V-Base,1,20,0.0,5,45,0.693686
A,V2V-Base,1,20,0.0,5,46,0.693484
A,V2V-Base,1,20,0.0,5,47,0.693561
A,V2V-Base,1,20,0.0,5,48,0.693495
A,V2V-Base,1,20,0.0,5,49,0.693593
A,V2V-Base,1,20,0.0,5,50,0.693267
A,V2V-Base,1,20,0.0,5,51,0.69371
A,Random-K,1,20,0.0,5,42,0.90014
A,Random-K,1,20,0.0,5,43,0.899926
A,Random-K,1,20,0.0,5,44,0.899868
A,Random-K,1,20,0.0,5,45,0.899887
A,Random-K,1,20,0.0,5,46,0.900124
A,Random-K,1,20,0.0,5,47,0.899916
A,Random-K,1,20,0.0,5,48,0.899776
A,Random-K,1,20,0.0,5,49,0.899975
A,Random-K,1,20,0.0,5,50,0.899779
A,Random-K,1,20,0.0,5,51,0.899697
A,RILP,1,20,1.0,5,42,0.004679
A,RILP,1,20,1.0,5,43,0.004643
A,RILP,1,20,1.0,5,44,0.004653
A,RILP,1,20,1.0,5,45,0.004634
A,RILP,1,20,1.0,5,46,0.004613
A,RILP,1,20,1.0,5,47,0.004605
A,RILP,1,20,1.0,5,48,0.004657
A,RILP,1,20,1.0,5,49,0.004638
A,RILP,1,20,1.0,5,50,0.00462
A,RILP,1,20,1.0,5,51,0.004611
A,RILP-Greedy,1,20,1.0,5,42,0.004679
A,RILP-Greedy,1,20,1.0,5,43,0.004643
A,RILP-Greedy,1,20,1.0,5,44,0.004653
A,RILP-Greedy,1,20,1.0,5,45,0.004634
A,RILP-Greedy,1,20,1.0,5,46,0.004613
A,RILP-Greedy,1,20,1.0,5,47,0.004605
A,RILP-Greedy,1,20,1.0,5,48,0.004657
A,RILP-Greedy,1,20,1.0,5,49,0.004638
A,RILP-Greedy,1,20,1.0,5,50,0.00462
A,RILP-Greedy,1,20,1.0,5,51,0.004611
A,Nam2023b,1,20,1.0,5,42,0.003114
A,Nam2023b,1,20,1.0,5,43,0.003089
A,Nam2023b,1,20,1.0,5,44,0.003122
A,Nam2023b,1,20,1.0,5,45,0.003084
A,Nam2023b,1,20,1.0,5,46,0.003049
A,Nam2023b,1,20,1.0,5,47,0.003093
A,Nam2023b,1,20,1.0,5,48,0.003104
A,Nam2023b,1,20,1.0,5,49,0.003064
A,Nam2023b,1,20,1.0,5,50,0.003079
A,Nam2023b,1,20,1.0,5,51,0.003067
A,Nam2025,1,20,1.0,5,42,0.004679
A,Nam2025,1,20,1.0,5,43,0.004643
A,Nam2025,1,20,1.0,5,44,0.004653
A,Nam2025,1,20,1.0,5,45,0.004634
A,Nam2025,1,20,1.0,5,46,0.004613
A,Nam2025,1,20,1.0,5,47,0.004605
A,Nam2025,1,20,1.0,5,48,0.004657
A,Nam2025,1,20,1.0,5,49,0.004638
A,Nam2025,1,20,1.0,5,50,0.00462
A,Nam2025,1,20,1.0,5,51,0.004611
A,Youn2026,1,20,1.0,5,42,0.004679
A,Youn2026,1,20,1.0,5,43,0.004643
A,Youn2026,1,20,1.0,5,44,0.004653
A,Youn2026,1,20,1.0,5,45,0.004634
A,Youn2026,1,20,1.0,5,46,0.004613
A,Youn2026,1,20,1.0,5,47,0.004605
A,Youn2026,1,20,1.0,5,48,0.004657
A,Youn2026,1,20,1.0,5,49,0.004638
A,Youn2026,1,20,1.0,5,50,0.00462
A,Youn2026,1,20,1.0,5,51,0.004611
A,V2I-Base,1,20,1.0,5,42,0.004679
A,V2I-Base,1,20,1.0,5,43,0.004643
A,V2I-Base,1,20,1.0,5,44,0.004653
A,V2I-Base,1,20,1.0,5,45,0.004634
A,V2I-Base,1,20,1.0,5,46,0.004613
A,V2I-Base,1,20,1.0,5,47,0.004605
A,V2I-Base,1,20,1.0,5,48,0.004657
A,V2I-Base,1,20,1.0,5,49,0.004638
A,V2I-Base,1,20,1.0,5,50,0.00462
A,V2I-Base,1,20,1.0,5,51,0.004611
A,V2V-Base,1,20,1.0,5,42,0.69341
A,V2V-Base,1,20,1.0,5,43,0.693633
A,V2V-Base,1,20,1.0,5,44,0.693746
A,V2V-Base,1,20,1.0,5,45,0.693686
A,V2V-Base,1,20,1.0,5,46,0.693484
A,V2V-Base,1,20,1.0,5,47,0.693561
A,V2V-Base,1,20,1.0,5,48,0.693495
A,V2V-Base,1,20,1.0,5,49,0.693593
A,V2V-Base,1,20,1.0,5,50,0.693267
A,V2V-Base,1,20,1.0,5,51,0.69371
A,Random-K,1,20,1.0,5,42,0.90014
A,Random-K,1,20,1.0,5,43,0.899926
A,Random-K,1,20,1.0,5,44,0.899868
A,Random-K,1,20,1.0,5,45,0.899887
A,Random-K,1,20,1.0,5,46,0.900124
A,Random-K,1,20,1.0,5,47,0.899916
A,Random-K,1,20,1.0,5,48,0.899776
A,Random-K,1,20,1.0,5,49,0.899975
A,Random-K,1,20,1.0,5,50,0.899779
A,Random-K,1,20,1.0,5,51,0.899697
A,RILP,1,20,2.0,5,42,0.004679
A,RILP,1,20,2.0,5,43,0.004643
A,RILP,1,20,2.0,5,44,0.004653
A,RILP,1,20,2.0,5,45,0.004634
A,RILP,1,20,2.0,5,46,0.004613
A,RILP,1,20,2.0,5,47,0.004605
A,RILP,1,20,2.0,5,48,0.004657
A,RILP,1,20,2.0,5,49,0.004638
A,RILP,1,20,2.0,5,50,0.00462
A,RILP,1,20,2.0,5,51,0.004611
A,RILP-Greedy,1,20,2.0,5,42,0.004679
A,RILP-Greedy,1,20,2.0,5,43,0.004643
A,RILP-Greedy,1,20,2.0,5,44,0.004653
A,RILP-Greedy,1,20,2.0,5,45,0.004634
A,RILP-Greedy,1,20,2.0,5,46,0.004613
A,RILP-Greedy,1,20,2.0,5,47,0.004605
A,RILP-Greedy,1,20,2.0,5,48,0.004657
A,RILP-Greedy,1,20,2.0,5,49,0.004638
A,RILP-Greedy,1,20,2.0,5,50,0.00462
A,RILP-Greedy,1,20,2.0,5,51,0.004611
A,Nam2023b,1,20,2.0,5,42,0.003114
A,Nam2023b,1,20,2.0,5,43,0.003089
A,Nam2023b,1,20,2.0,5,44,0.003122
A,Nam2023b,1,20,2.0,5,45,0.003084
A,Nam2023b,1,20,2.0,5,46,0.003049
A,Nam2023b,1,20,2.0,5,47,0.003093
A,Nam2023b,1,20,2.0,5,48,0.003104
A,Nam2023b,1,20,2.0,5,49,0.003064
A,Nam2023b,1,20,2.0,5,50,0.003079
A,Nam2023b,1,20,2.0,5,51,0.003067
A,Nam2025,1,20,2.0,5,42,0.004679
A,Nam2025,1,20,2.0,5,43,0.004643
A,Nam2025,1,20,2.0,5,44,0.004653
A,Nam2025,1,20,2.0,5,45,0.004634
A,Nam2025,1,20,2.0,5,46,0.004613
A,Nam2025,1,20,2.0,5,47,0.004605
A,Nam2025,1,20,2.0,5,48,0.004657
A,Nam2025,1,20,2.0,5,49,0.004638
A,Nam2025,1,20,2.0,5,50,0.00462
A,Nam2025,1,20,2.0,5,51,0.004611
A,Youn2026,1,20,2.0,5,42,0.004679
A,Youn2026,1,20,2.0,5,43,0.004643
A,Youn2026,1,20,2.0,5,44,0.004653
A,Youn2026,1,20,2.0,5,45,0.004634
A,Youn2026,1,20,2.0,5,46,0.004613
A,Youn2026,1,20,2.0,5,47,0.004605
A,Youn2026,1,20,2.0,5,48,0.004657
A,Youn2026,1,20,2.0,5,49,0.004638
A,Youn2026,1,20,2.0,5,50,0.00462
A,Youn2026,1,20,2.0,5,51,0.004611
A,V2I-Base,1,20,2.0,5,42,0.004679
A,V2I-Base,1,20,2.0,5,43,0.004643
A,V2I-Base,1,20,2.0,5,44,0.004653
A,V2I-Base,1,20,2.0,5,45,0.004634
A,V2I-Base,1,20,2.0,5,46,0.004613
A,V2I-Base,1,20,2.0,5,47,0.004605
A,V2I-Base,1,20,2.0,5,48,0.004657
A,V2I-Base,1,20,2.0,5,49,0.004638
A,V2I-Base,1,20,2.0,5,50,0.00462
A,V2I-Base,1,20,2.0,5,51,0.004611
A,V2V-Base,1,20,2.0,5,42,0.69341
A,V2V-Base,1,20,2.0,5,43,0.693633
A,V2V-Base,1,20,2.0,5,44,0.693746
A,V2V-Base,1,20,2.0,5,45,0.693686
A,V2V-Base,1,20,2.0,5,46,0.693484
A,V2V-Base,1,20,2.0,5,47,0.693561
A,V2V-Base,1,20,2.0,5,48,0.693495
A,V2V-Base,1,20,2.0,5,49,0.693593
A,V2V-Base,1,20,2.0,5,50,0.693267
A,V2V-Base,1,20,2.0,5,51,0.69371
A,Random-K,1,20,2.0,5,42,0.90014
A,Random-K,1,20,2.0,5,43,0.899926
A,Random-K,1,20,2.0,5,44,0.899868
A,Random-K,1,20,2.0,5,45,0.899887
A,Random-K,1,20,2.0,5,46,0.900124
A,Random-K,1,20,2.0,5,47,0.899916
A,Random-K,1,20,2.0,5,48,0.899776
A,Random-K,1,20,2.0,5,49,0.899975
A,Random-K,1,20,2.0,5,50,0.899779
A,Random-K,1,20,2.0,5,51,0.899697
A,RILP,1,20,3.0,5,42,0.004679
A,RILP,1,20,3.0,5,43,0.004643
A,RILP,1,20,3.0,5,44,0.004653
A,RILP,1,20,3.0,5,45,0.004634
A,RILP,1,20,3.0,5,46,0.004613
A,RILP,1,20,3.0,5,47,0.004605
A,RILP,1,20,3.0,5,48,0.004657
A,RILP,1,20,3.0,5,49,0.004638
A,RILP,1,20,3.0,5,50,0.00462
A,RILP,1,20,3.0,5,51,0.004611
A,RILP-Greedy,1,20,3.0,5,42,0.004679
A,RILP-Greedy,1,20,3.0,5,43,0.004643
A,RILP-Greedy,1,20,3.0,5,44,0.004653
A,RILP-Greedy,1,20,3.0,5,45,0.004634
A,RILP-Greedy,1,20,3.0,5,46,0.004613
A,RILP-Greedy,1,20,3.0,5,47,0.004605
A,RILP-Greedy,1,20,3.0,5,48,0.004657
A,RILP-Greedy,1,20,3.0,5,49,0.004638
A,RILP-Greedy,1,20,3.0,5,50,0.00462
A,RILP-Greedy,1,20,3.0,5,51,0.004611
A,Nam2023b,1,20,3.0,5,42,0.003114
A,Nam2023b,1,20,3.0,5,43,0.003089
A,Nam2023b,1,20,3.0,5,44,0.003122
A,Nam2023b,1,20,3.0,5,45,0.003084
A,Nam2023b,1,20,3.0,5,46,0.003049
A,Nam2023b,1,20,3.0,5,47,0.003093
A,Nam2023b,1,20,3.0,5,48,0.003104
A,Nam2023b,1,20,3.0,5,49,0.003064
A,Nam2023b,1,20,3.0,5,50,0.003079
A,Nam2023b,1,20,3.0,5,51,0.003067
A,Nam2025,1,20,3.0,5,42,0.004679
A,Nam2025,1,20,3.0,5,43,0.004643
A,Nam2025,1,20,3.0,5,44,0.004653
A,Nam2025,1,20,3.0,5,45,0.004634
A,Nam2025,1,20,3.0,5,46,0.004613
A,Nam2025,1,20,3.0,5,47,0.004605
A,Nam2025,1,20,3.0,5,48,0.004657
A,Nam2025,1,20,3.0,5,49,0.004638
A,Nam2025,1,20,3.0,5,50,0.00462
A,Nam2025,1,20,3.0,5,51,0.004611
A,Youn2026,1,20,3.0,5,42,0.004679
A,Youn2026,1,20,3.0,5,43,0.004643
A,Youn2026,1,20,3.0,5,44,0.004653
A,Youn2026,1,20,3.0,5,45,0.004634
A,Youn2026,1,20,3.0,5,46,0.004613
A,Youn2026,1,20,3.0,5,47,0.004605
A,Youn2026,1,20,3.0,5,48,0.004657
A,Youn2026,1,20,3.0,5,49,0.004638
A,Youn2026,1,20,3.0,5,50,0.00462
A,Youn2026,1,20,3.0,5,51,0.004611
A,V2I-Base,1,20,3.0,5,42,0.004679
A,V2I-Base,1,20,3.0,5,43,0.004643
A,V2I-Base,1,20,3.0,5,44,0.004653
A,V2I-Base,1,20,3.0,5,45,0.004634
A,V2I-Base,1,20,3.0,5,46,0.004613
A,V2I-Base,1,20,3.0,5,47,0.004605
A,V2I-Base,1,20,3.0,5,48,0.004657
A,V2I-Base,1,20,3.0,5,49,0.004638
A,V2I-Base,1,20,3.0,5,50,0.00462
A,V2I-Base,1,20,3.0,5,51,0.004611
A,V2V-Base,1,20,3.0,5,42,0.69341
A,V2V-Base,1,20,3.0,5,43,0.693633
A,V2V-Base,1,20,3.0,5,44,0.693746
A,V2V-Base,1,20,3.0,5,45,0.693686
A,V2V-Base,1,20,3.0,5,46,0.693484
A,V2V-Base,1,20,3.0,5,47,0.693561
A,V2V-Base,1,20,3.0,5,48,0.693495
A,V2V-Base,1,20,3.0,5,49,0.693593
A,V2V-Base,1,20,3.0,5,50,0.693267
A,V2V-Base,1,20,3.0,5,51,0.69371
A,Random-K,1,20,3.0,5,42,0.90014
A,Random-K,1,20,3.0,5,43,0.899926
A,Random-K,1,20,3.0,5,44,0.899868
A,Random-K,1,20,3.0,5,45,0.899887
A,Random-K,1,20,3.0,5,46,0.900124
A,Random-K,1,20,3.0,5,47,0.899916
A,Random-K,1,20,3.0,5,48,0.899776
A,Random-K,1,20,3.0,5,49,0.899975
A,Random-K,1,20,3.0,5,50,0.899779
A,Random-K,1,20,3.0,5,51,0.899697
A,RILP,1,30,0.0,5,42,0.004679
A,RILP,1,30,0.0,5,43,0.004643
A,RILP,1,30,0.0,5,44,0.004653
A,RILP,1,30,0.0,5,45,0.004634
A,RILP,1,30,0.0,5,46,0.004613
A,RILP,1,30,0.0,5,47,0.004605
A,RILP,1,30,0.0,5,48,0.004657
A,RILP,1,30,0.0,5,49,0.004638
A,RILP,1,30,0.0,5,50,0.00462
A,RILP,1,30,0.0,5,51,0.004611
A,RILP-Greedy,1,30,0.0,5,42,0.004679
A,RILP-Greedy,1,30,0.0,5,43,0.004643
A,RILP-Greedy,1,30,0.0,5,44,0.004653
A,RILP-Greedy,1,30,0.0,5,45,0.004634
A,RILP-Greedy,1,30,0.0,5,46,0.004613
A,RILP-Greedy,1,30,0.0,5,47,0.004605
A,RILP-Greedy,1,30,0.0,5,48,0.004657
A,RILP-Greedy,1,30,0.0,5,49,0.004638
A,RILP-Greedy,1,30,0.0,5,50,0.00462
A,RILP-Greedy,1,30,0.0,5,51,0.004611
A,Nam2023b,1,30,0.0,5,42,0.003114
A,Nam2023b,1,30,0.0,5,43,0.003089
A,Nam2023b,1,30,0.0,5,44,0.003122
A,Nam2023b,1,30,0.0,5,45,0.003084
A,Nam2023b,1,30,0.0,5,46,0.003049
A,Nam2023b,1,30,0.0,5,47,0.003093
A,Nam2023b,1,30,0.0,5,48,0.003104
A,Nam2023b,1,30,0.0,5,49,0.003064
A,Nam2023b,1,30,0.0,5,50,0.003079
A,Nam2023b,1,30,0.0,5,51,0.003067
A,Nam2025,1,30,0.0,5,42,0.004679
A,Nam2025,1,30,0.0,5,43,0.004643
A,Nam2025,1,30,0.0,5,44,0.004653
A,Nam2025,1,30,0.0,5,45,0.004634
A,Nam2025,1,30,0.0,5,46,0.004613
A,Nam2025,1,30,0.0,5,47,0.004605
A,Nam2025,1,30,0.0,5,48,0.004657
A,Nam2025,1,30,0.0,5,49,0.004638
A,Nam2025,1,30,0.0,5,50,0.00462
A,Nam2025,1,30,0.0,5,51,0.004611
A,Youn2026,1,30,0.0,5,42,0.004679
A,Youn2026,1,30,0.0,5,43,0.004643
A,Youn2026,1,30,0.0,5,44,0.004653
A,Youn2026,1,30,0.0,5,45,0.004634
A,Youn2026,1,30,0.0,5,46,0.004613
A,Youn2026,1,30,0.0,5,47,0.004605
A,Youn2026,1,30,0.0,5,48,0.004657
A,Youn2026,1,30,0.0,5,49,0.004638
A,Youn2026,1,30,0.0,5,50,0.00462
A,Youn2026,1,30,0.0,5,51,0.004611
A,V2I-Base,1,30,0.0,5,42,0.004679
A,V2I-Base,1,30,0.0,5,43,0.004643
A,V2I-Base,1,30,0.0,5,44,0.004653
A,V2I-Base,1,30,0.0,5,45,0.004634
A,V2I-Base,1,30,0.0,5,46,0.004613
A,V2I-Base,1,30,0.0,5,47,0.004605
A,V2I-Base,1,30,0.0,5,48,0.004657
A,V2I-Base,1,30,0.0,5,49,0.004638
A,V2I-Base,1,30,0.0,5,50,0.00462
A,V2I-Base,1,30,0.0,5,51,0.004611
A,V2V-Base,1,30,0.0,5,42,0.69341
A,V2V-Base,1,30,0.0,5,43,0.693633
A,V2V-Base,1,30,0.0,5,44,0.693746
A,V2V-Base,1,30,0.0,5,45,0.693686
A,V2V-Base,1,30,0.0,5,46,0.693484
A,V2V-Base,1,30,0.0,5,47,0.693561
A,V2V-Base,1,30,0.0,5,48,0.693495
A,V2V-Base,1,30,0.0,5,49,0.693593
A,V2V-Base,1,30,0.0,5,50,0.693267
A,V2V-Base,1,30,0.0,5,51,0.69371
A,Random-K,1,30,0.0,5,42,0.90014
A,Random-K,1,30,0.0,5,43,0.899926
A,Random-K,1,30,0.0,5,44,0.899868
A,Random-K,1,30,0.0,5,45,0.899887
A,Random-K,1,30,0.0,5,46,0.900124
A,Random-K,1,30,0.0,5,47,0.899916
A,Random-K,1,30,0.0,5,48,0.899776
A,Random-K,1,30,0.0,5,49,0.899975
A,Random-K,1,30,0.0,5,50,0.899779
A,Random-K,1,30,0.0,5,51,0.899697
A,RILP,1,30,1.0,5,42,0.004679
A,RILP,1,30,1.0,5,43,0.004643
A,RILP,1,30,1.0,5,44,0.004653
A,RILP,1,30,1.0,5,45,0.004634
A,RILP,1,30,1.0,5,46,0.004613
A,RILP,1,30,1.0,5,47,0.004605
A,RILP,1,30,1.0,5,48,0.004657
A,RILP,1,30,1.0,5,49,0.004638
A,RILP,1,30,1.0,5,50,0.00462
A,RILP,1,30,1.0,5,51,0.004611
A,RILP-Greedy,1,30,1.0,5,42,0.004679
A,RILP-Greedy,1,30,1.0,5,43,0.004643
A,RILP-Greedy,1,30,1.0,5,44,0.004653
A,RILP-Greedy,1,30,1.0,5,45,0.004634
A,RILP-Greedy,1,30,1.0,5,46,0.004613
A,RILP-Greedy,1,30,1.0,5,47,0.004605
A,RILP-Greedy,1,30,1.0,5,48,0.004657
A,RILP-Greedy,1,30,1.0,5,49,0.004638
A,RILP-Greedy,1,30,1.0,5,50,0.00462
A,RILP-Greedy,1,30,1.0,5,51,0.004611
A,Nam2023b,1,30,1.0,5,42,0.003114
A,Nam2023b,1,30,1.0,5,43,0.003089
A,Nam2023b,1,30,1.0,5,44,0.003122
A,Nam2023b,1,30,1.0,5,45,0.003084
A,Nam2023b,1,30,1.0,5,46,0.003049
A,Nam2023b,1,30,1.0,5,47,0.003093
A,Nam2023b,1,30,1.0,5,48,0.003104
A,Nam2023b,1,30,1.0,5,49,0.003064
A,Nam2023b,1,30,1.0,5,50,0.003079
A,Nam2023b,1,30,1.0,5,51,0.003067
A,Nam2025,1,30,1.0,5,42,0.004679
A,Nam2025,1,30,1.0,5,43,0.004643
A,Nam2025,1,30,1.0,5,44,0.004653
A,Nam2025,1,30,1.0,5,45,0.004634
A,Nam2025,1,30,1.0,5,46,0.004613
A,Nam2025,1,30,1.0,5,47,0.004605
A,Nam2025,1,30,1.0,5,48,0.004657
A,Nam2025,1,30,1.0,5,49,0.004638
A,Nam2025,1,30,1.0,5,50,0.00462
A,Nam2025,1,30,1.0,5,51,0.004611
A,Youn2026,1,30,1.0,5,42,0.004679
A,Youn2026,1,30,1.0,5,43,0.004643
A,Youn2026,1,30,1.0,5,44,0.004653
A,Youn2026,1,30,1.0,5,45,0.004634
A,Youn2026,1,30,1.0,5,46,0.004613
A,Youn2026,1,30,1.0,5,47,0.004605
A,Youn2026,1,30,1.0,5,48,0.004657
A,Youn2026,1,30,1.0,5,49,0.004638
A,Youn2026,1,30,1.0,5,50,0.00462
A,Youn2026,1,30,1.0,5,51,0.004611
A,V2I-Base,1,30,1.0,5,42,0.004679
A,V2I-Base,1,30,1.0,5,43,0.004643
A,V2I-Base,1,30,1.0,5,44,0.004653
A,V2I-Base,1,30,1.0,5,45,0.004634
A,V2I-Base,1,30,1.0,5,46,0.004613
